Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value
Malawi,rural/urban merged,MWI,Nsanje,n_age_826_832,829,severe,ppy,0.0323908269711906
Malawi,rural/urban merged,MWI,Nsanje,n_age_833_839,836,severe,ppy,0.0444768373921007
Malawi,rural/urban merged,MWI,Nsanje,n_age_840_846,843,severe,ppy,0.0620384634241186
Malawi,rural/urban merged,MWI,Nsanje,n_age_847_853,850,severe,ppy,0.040632480277589
Malawi,rural/urban merged,MWI,Nsanje,n_age_854_860,857,severe,ppy,0.0370211532351617
Malawi,rural/urban merged,MWI,Nsanje,n_age_861_867,864,severe,ppy,0.0299011926616413
Malawi,rural/urban merged,MWI,Nsanje,n_age_868_874,871,severe,ppy,0.0377888695410681
Malawi,rural/urban merged,MWI,Nsanje,n_age_875_881,878,severe,ppy,0.0497694252204588
Malawi,rural/urban merged,MWI,Nsanje,n_age_882_888,885,severe,ppy,0.0325360590351919
Malawi,rural/urban merged,MWI,Nsanje,n_age_889_895,892,severe,ppy,0.0438512385659261
Malawi,rural/urban merged,MWI,Nsanje,n_age_896_902,899,severe,ppy,0.0303942934712858
Malawi,rural/urban merged,MWI,Nsanje,n_age_903_909,906,severe,ppy,0.0474559427814609
Malawi,rural/urban merged,MWI,Nsanje,n_age_910_916,913,severe,ppy,0.047793796823848
Malawi,rural/urban merged,MWI,Ntcheu,n_age_0_6,3,clinical,ppy,0.14755205713622
Malawi,rural/urban merged,MWI,Ntcheu,n_age_7_13,10,clinical,ppy,0.152525362847169
Malawi,rural/urban merged,MWI,Ntcheu,n_age_14_20,17,clinical,ppy,0.18885450590612
Malawi,rural/urban merged,MWI,Ntcheu,n_age_21_27,24,clinical,ppy,0.168922659277811
Malawi,rural/urban merged,MWI,Ntcheu,n_age_28_34,31,clinical,ppy,0.234298101887973
Malawi,rural/urban merged,MWI,Ntcheu,n_age_35_41,38,clinical,ppy,0.230999030342632
Malawi,rural/urban merged,MWI,Ntcheu,n_age_42_48,45,clinical,ppy,0.29969617176001
Malawi,rural/urban merged,MWI,Ntcheu,n_age_49_55,52,clinical,ppy,0.299299470333524
Malawi,rural/urban merged,MWI,Ntcheu,n_age_56_62,59,clinical,ppy,0.226278410873961
Malawi,rural/urban merged,MWI,Ntcheu,n_age_63_69,66,clinical,ppy,0.310816622510468
Malawi,rural/urban merged,MWI,Ntcheu,n_age_70_76,73,clinical,ppy,0.339965079423174
Malawi,rural/urban merged,MWI,Ntcheu,n_age_77_83,80,clinical,ppy,0.404484713261663
Malawi,rural/urban merged,MWI,Ntcheu,n_age_84_90,87,clinical,ppy,0.437188198652588
Malawi,rural/urban merged,MWI,Ntcheu,n_age_91_97,94,clinical,ppy,0.436780415201298
Malawi,rural/urban merged,MWI,Ntcheu,n_age_98_104,101,clinical,ppy,0.44755866495149
Malawi,rural/urban merged,MWI,Ntcheu,n_age_105_111,108,clinical,ppy,0.509539140355675
Malawi,rural/urban merged,MWI,Ntcheu,n_age_112_118,115,clinical,ppy,0.583322186854743
Malawi,rural/urban merged,MWI,Ntcheu,n_age_119_125,122,clinical,ppy,0.601205445753812
Malawi,rural/urban merged,MWI,Ntcheu,n_age_126_132,129,clinical,ppy,0.562651139872556
Malawi,rural/urban merged,MWI,Ntcheu,n_age_133_139,136,clinical,ppy,0.690654910158879
Malawi,rural/urban merged,MWI,Ntcheu,n_age_140_146,143,clinical,ppy,0.627306251118718
Malawi,rural/urban merged,MWI,Ntcheu,n_age_147_153,150,clinical,ppy,0.638640256093772
Malawi,rural/urban merged,MWI,Ntcheu,n_age_154_160,157,clinical,ppy,0.649779896079723
Malawi,rural/urban merged,MWI,Ntcheu,n_age_161_167,164,clinical,ppy,0.707595647996675
Malawi,rural/urban merged,MWI,Ntcheu,n_age_168_174,171,clinical,ppy,0.69881637266772
Malawi,rural/urban merged,MWI,Ntcheu,n_age_175_181,178,clinical,ppy,0.726221841094513
Malawi,rural/urban merged,MWI,Ntcheu,n_age_182_188,185,clinical,ppy,0.80489604250332
Malawi,rural/urban merged,MWI,Ntcheu,n_age_189_195,192,clinical,ppy,0.797403947585405
Malawi,rural/urban merged,MWI,Ntcheu,n_age_196_202,199,clinical,ppy,0.815873473613606
Malawi,rural/urban merged,MWI,Ntcheu,n_age_203_209,206,clinical,ppy,0.724999226263572
Malawi,rural/urban merged,MWI,Ntcheu,n_age_210_216,213,clinical,ppy,0.863432317627768
Malawi,rural/urban merged,MWI,Ntcheu,n_age_217_223,220,clinical,ppy,0.894323849001578
Malawi,rural/urban merged,MWI,Ntcheu,n_age_224_230,227,clinical,ppy,0.688753043320172
Malawi,rural/urban merged,MWI,Ntcheu,n_age_231_237,234,clinical,ppy,0.82120364426877
Malawi,rural/urban merged,MWI,Ntcheu,n_age_238_244,241,clinical,ppy,0.878384145296829
Malawi,rural/urban merged,MWI,Ntcheu,n_age_245_251,248,clinical,ppy,0.858326881011692
Malawi,rural/urban merged,MWI,Ntcheu,n_age_252_258,255,clinical,ppy,0.828981866630987
Malawi,rural/urban merged,MWI,Ntcheu,n_age_259_265,262,clinical,ppy,0.937201355994149
Malawi,rural/urban merged,MWI,Ntcheu,n_age_266_272,269,clinical,ppy,0.818661805846269
Malawi,rural/urban merged,MWI,Ntcheu,n_age_273_279,276,clinical,ppy,0.801288461806742
Malawi,rural/urban merged,MWI,Ntcheu,n_age_280_286,283,clinical,ppy,0.871442818942148
Malawi,rural/urban merged,MWI,Ntcheu,n_age_287_293,290,clinical,ppy,0.83742689948823
Malawi,rural/urban merged,MWI,Ntcheu,n_age_294_300,297,clinical,ppy,0.903175481275561
Malawi,rural/urban merged,MWI,Ntcheu,n_age_301_307,304,clinical,ppy,0.893812411971511
Malawi,rural/urban merged,MWI,Ntcheu,n_age_308_314,311,clinical,ppy,0.94709181234228
Malawi,rural/urban merged,MWI,Ntcheu,n_age_315_321,318,clinical,ppy,0.850484193902819
Malawi,rural/urban merged,MWI,Ntcheu,n_age_322_328,325,clinical,ppy,0.829382308558442
Malawi,rural/urban merged,MWI,Ntcheu,n_age_329_335,332,clinical,ppy,0.919278722103267
Malawi,rural/urban merged,MWI,Ntcheu,n_age_336_342,339,clinical,ppy,0.933198176001033
Malawi,rural/urban merged,MWI,Ntcheu,n_age_343_349,346,clinical,ppy,0.835122686125252
Malawi,rural/urban merged,MWI,Ntcheu,n_age_350_356,353,clinical,ppy,0.849845398529342
Malawi,rural/urban merged,MWI,Ntcheu,n_age_357_363,360,clinical,ppy,0.916355018594977
Malawi,rural/urban merged,MWI,Ntcheu,n_age_364_370,367,clinical,ppy,0.954590742949862
Malawi,rural/urban merged,MWI,Ntcheu,n_age_371_377,374,clinical,ppy,0.86962926840786
