"","Country","Region (admin-1)","PMC delivery strategy (vs. comparator)","Cost-effectiveness threshold (lower)","Cost-effectiveness threshold (upper)","Additional clinical malaria cases averted","Additional hospitalisations averted","Additional deaths averted","Additional DALYs averted","Difference in treatment costs","Difference in implementation costs","Difference in implementation costs (incl. national costs)","Difference in total costs","Difference in total costs (incl. national costs)","ICER based on regional costs only (no national costs)","Cost-effective? (lower country-specific threshold)","Cost-effective? (higher country-specific threshold)","Cost-effective? ($250 / DALY averted threshold)","ICER including national costs for every individual region (i.e. double-counting, just done for calculation purposes)","ICER (incl. national costs) below CET lower bound (Y/N)","ICER (incl. national costs) below CET upper bound (Y/N)","ICER (incl. national costs) below $250 / DALY averted threshold (Y/N)","Current scenario chosen"
"298","GHA","Ahafo","No PMC vs PMC co-delivery with EPI only",289,866,-3269.0409787949,-151.449575224732,-32.5616586733173,-219.425542096747,47246.2667047057,-308279.236947865,-491301.236947865,-261032.970243159,-444054.970243159,1189.6198033685,"no","no","no",2023.71595394018,"no","no","no",NA
"299","GHA","Ashanti","PMC co-delivery with EPI only vs No PMC",289,866,12938.089270388,749.03010311939,161.041472170669,920.505028675337,-200724.418071121,2076524.43592713,2259546.43592713,1875800.01785601,2058822.01785601,2037.79442743013,"no","no","no",2236.62223857569,"no","no","no",NA
"300","GHA","Ashanti","No PMC vs PMC co-delivery with EPI only",289,866,-12938.089270388,-749.03010311939,-161.041472170669,-920.505028675337,200724.418071121,-2076524.43592713,-2259546.43592713,-1875800.01785601,-2058822.01785601,2037.79442743013,"no","no","no",2236.62223857569,"no","no","no",NA
"301","GHA","Bono","PMC co-delivery with EPI only vs No PMC",289,866,4070.0971342562,223.04013711509,47.9536294797443,285.192921563118,-61988.5698356529,547029.593055149,730051.593055149,485041.023219496,668063.023219497,1700.74706118591,"no","no","no",2342.49510667341,"no","no","no",NA
"302","GHA","Bono","No PMC vs PMC co-delivery with EPI only",289,866,-4070.0971342562,-223.04013711509,-47.9536294797443,-285.192921563118,61988.5698356529,-547029.593055149,-730051.593055149,-485041.023219496,-668063.023219497,1700.74706118591,"no","no","no",2342.49510667341,"no","no","no",NA
"303","GHA","Bono_East","PMC co-delivery with EPI only vs No PMC",289,866,4742.7145038437,247.94990790968,53.3092302005812,328.165007648597,-71135.815823436,509556.000299556,692578.000299556,438420.18447612,621442.18447612,1335.9748122371,"no","no","no",1893.68814465913,"no","no","no",NA
"304","GHA","Bono_East","No PMC vs PMC co-delivery with EPI only",289,866,-4742.7145038437,-247.94990790968,-53.3092302005812,-328.165007648597,71135.815823436,-509556.000299556,-692578.000299556,-438420.18447612,-621442.18447612,1335.9748122371,"no","no","no",1893.68814465913,"no","no","no",NA
"305","GHA","Central","PMC co-delivery with EPI only vs No PMC",289,866,10577.0862951001,490.756173537231,105.512577310505,710.214549441062,-152934.384336568,1110251.4736462,1293273.4736462,957317.089309636,1140339.08930964,1347.92660902687,"no","no","no",1605.62620155709,"no","no","no",NA
"306","GHA","Central","No PMC vs PMC co-delivery with EPI only",289,866,-10577.0862951001,-490.756173537231,-105.512577310505,-710.214549441062,152934.384336568,-1110251.4736462,-1293273.4736462,-957317.089309636,-1140339.08930964,1347.92660902687,"no","no","no",1605.62620155709,"no","no","no",NA
"307","GHA","Eastern","PMC co-delivery with EPI only vs No PMC",289,866,11937.658016134,687.56102489693,147.82562035284,848.091795486966,-184877.572813187,1523061.0940806,1706083.0940806,1338183.52126741,1521205.52126741,1577.8758011673,"no","no","no",1793.68027065272,"no","no","no",NA
"308","GHA","Eastern","No PMC vs PMC co-delivery with EPI only",289,866,-11937.658016134,-687.56102489693,-147.82562035284,-848.091795486966,184877.572813187,-1523061.0940806,-1706083.0940806,-1338183.52126741,-1521205.52126741,1577.8758011673,"no","no","no",1793.68027065272,"no","no","no",NA
"309","GHA","Greater_Accra","PMC co-delivery with EPI only vs No PMC",289,866,6768.6498959469,426.54135972374,91.7063923406041,493.637537877154,-108193.84660712,1355551.83894952,1538573.83894952,1247357.9923424,1430379.9923424,2526.87021677191,"no","no","no",2897.63213408288,"no","no","no",NA
"310","GHA","Greater_Accra","No PMC vs PMC co-delivery with EPI only",289,866,-6768.6498959469,-426.54135972374,-91.7063923406041,-493.637537877154,108193.84660712,-1355551.83894952,-1538573.83894952,-1247357.9923424,-1430379.9923424,2526.87021677191,"no","no","no",2897.63213408288,"no","no","no",NA
"311","GHA","North_East","PMC co-delivery with EPI only vs No PMC",289,866,1269.5756851343,98.0552403731631,21.0818766802301,98.87158359171,-21950.4811817537,331409.132451397,514431.132451397,309458.651269643,492480.651269643,3129.90487284549,"no","no","no",4981.01308160837,"no","no","no",NA
"312","GHA","North_East","No PMC vs PMC co-delivery with EPI only",289,866,-1269.5756851343,-98.0552403731631,-21.0818766802301,-98.87158359171,21950.4811817537,-331409.132451397,-514431.132451397,-309458.651269643,-492480.651269643,3129.90487284549,"no","no","no",4981.01308160837,"no","no","no",NA
"313","GHA","Northern","PMC co-delivery with EPI only vs No PMC",289,866,10832.975548211,514.49503179575,110.616431836086,731.526024023683,-157723.521669137,752733.233142637,935755.233142637,595009.7114735,778031.7114735,813.381468236373,"no","yes","no",1063.57352428013,"no","no","no",NA
"314","GHA","Northern","No PMC vs PMC co-delivery with EPI only",289,866,-10832.975548211,-514.49503179575,-110.616431836086,-731.526024023683,157723.521669137,-752733.233142637,-935755.233142637,-595009.7114735,-778031.7114735,813.381468236373,"no","yes","no",1063.57352428013,"no","no","no",NA
"315","GHA","Oti","PMC co-delivery with EPI only vs No PMC",289,866,7006.7988473303,272.16258310934,58.5149553685081,452.059320135896,-96452.0362747704,471375.877609946,654397.877609946,374923.841335175,557945.841335175,829.368679363733,"no","yes","no",1234.23147468223,"no","no","no",NA
"316","GHA","Oti","No PMC vs PMC co-delivery with EPI only",289,866,-7006.7988473303,-272.16258310934,-58.5149553685081,-452.059320135896,96452.0362747704,-471375.877609946,-654397.877609946,-374923.841335175,-557945.841335175,829.368679363733,"no","yes","no",1234.23147468223,"no","no","no",NA
"317","GHA","Savannah","PMC co-delivery with EPI only vs No PMC",289,866,3072.5163361221,164.52070545539,35.3719516729088,213.951538640703,-46441.5568744883,388291.055764217,571313.055764217,341849.498889729,524871.498889729,1597.78939222218,"no","no","no",2453.22610075343,"no","no","no",NA
"318","GHA","Savannah","No PMC vs PMC co-delivery with EPI only",289,866,-3072.5163361221,-164.52070545539,-35.3719516729088,-213.951538640703,46441.5568744883,-388291.055764217,-571313.055764217,-341849.498889729,-524871.498889729,1597.78939222218,"no","no","no",2453.22610075343,"no","no","no",NA
"319","GHA","Upper_East","PMC co-delivery with EPI only vs No PMC",289,866,3192.9203891205,193.45903152261,41.5936917773612,230.162682815014,-50326.0212143419,680353.975933941,863375.975933941,630027.954719599,813049.954719599,2737.31582815258,"no","no","no",3532.50120643172,"no","no","no",NA
"320","GHA","Upper_East","No PMC vs PMC co-delivery with EPI only",289,866,-3192.9203891205,-193.45903152261,-41.5936917773612,-230.162682815014,50326.0212143419,-680353.975933941,-863375.975933941,-630027.954719599,-813049.954719599,2737.31582815258,"no","no","no",3532.50120643172,"no","no","no",NA
"321","GHA","Upper_West","PMC co-delivery with EPI only vs No PMC",289,866,6983.7639541778,343.06280399104,73.7585028580736,475.557817451951,-102725.242065064,573239.956857992,756261.956857992,470514.714792928,653536.714792928,989.395395314825,"no","no","no",1374.25291060211,"no","no","no",NA
"322","GHA","Upper_West","No PMC vs PMC co-delivery with EPI only",289,866,-6983.7639541778,-343.06280399104,-73.7585028580736,-475.557817451951,102725.242065064,-573239.956857992,-756261.956857992,-470514.714792928,-653536.714792928,989.395395314825,"no","no","no",1374.25291060211,"no","no","no",NA
"323","GHA","Volta","PMC co-delivery with EPI only vs No PMC",289,866,6219.0044208408,360.18811755838,77.4404452750516,442.514690373197,-96496.6830146419,886386.656604201,1069408.6566042,789889.973589559,972911.973589559,1785.00282764263,"no","no","no",2198.59813641226,"no","no","no",NA
"324","GHA","Volta","No PMC vs PMC co-delivery with EPI only",289,866,-6219.0044208408,-360.18811755838,-77.4404452750516,-442.514690373197,96496.6830146419,-886386.656604201,-1069408.6566042,-789889.973589559,-972911.973589559,1785.00282764263,"no","no","no",2198.59813641226,"no","no","no",NA
"325","GHA","Western","PMC co-delivery with EPI only vs No PMC",289,866,3931.904135994,215.19721390572,46.2674009897298,275.415741374884,-59859.0738424901,728382.145871037,911404.145871037,668523.072028546,851545.072028546,2427.3233936857,"no","no","no",3091.85331157038,"no","no","no",NA
"326","GHA","Western","No PMC vs PMC co-delivery with EPI only",289,866,-3931.904135994,-215.19721390572,-46.2674009897298,-275.415741374884,59859.0738424901,-728382.145871037,-911404.145871037,-668523.072028546,-851545.072028546,2427.3233936857,"no","no","no",3091.85331157038,"no","no","no",NA
"327","GHA","Western_North","PMC co-delivery with EPI only vs No PMC",289,866,5064.1242341282,208.22704715566,44.7688151384669,330.733348350708,-70767.9045844288,504479.174543153,687501.174543153,433711.269958724,616733.269958724,1311.36237733976,"no","no","no",1864.74473479688,"no","no","no",NA
"328","GHA","Western_North","No PMC vs PMC co-delivery with EPI only",289,866,-5064.1242341282,-208.22704715566,-44.7688151384669,-330.733348350708,70767.9045844288,-504479.174543153,-687501.174543153,-433711.269958724,-616733.269958724,1311.36237733976,"no","no","no",1864.74473479688,"no","no","no",NA
"329","GIN","Boke","PMC co-delivery with EPI only vs No PMC",103,498,1029.3357323259,67.29207377585,14.4677958618077,75.9137640226172,-11508.9591028872,263296.597704765,440122.597704765,251787.638601877,428613.638601877,3316.75871752139,"no","no","no",5646.05963253487,"no","no","no",NA
"330","GIN","Boke","No PMC vs PMC co-delivery with EPI only",103,498,-1029.3357323259,-67.29207377585,-14.4677958618077,-75.9137640226172,11508.9591028872,-263296.597704765,-440122.597704765,-251787.638601877,-428613.638601877,3316.75871752139,"no","no","no",5646.05963253487,"no","no","no",NA
"331","GIN","Conakry","PMC co-delivery with EPI only vs No PMC",103,498,3437.1104284047,211.09692185927,45.385838199743,248.754360655666,-37414.661304576,106829.402466783,283655.402466783,69414.7411622069,246240.741162207,279.049344016498,"no","yes","no",989.895174151588,"no","no","no",NA
"332","GIN","Conakry","No PMC vs PMC co-delivery with EPI only",103,498,-3437.1104284047,-211.09692185927,-45.385838199743,-248.754360655666,37414.661304576,-106829.402466783,-283655.402466783,-69414.7411622069,-246240.741162207,279.049344016498,"no","yes","no",989.895174151588,"no","no","no",NA
"333","GIN","Faranah","PMC co-delivery with EPI only vs No PMC",103,498,4139.55461928601,157.17324116215,33.7922468498622,265.813573508012,-37814.0233398401,256383.06254111,433209.06254111,218569.03920127,395395.03920127,822.264402516231,"no","no","no",1487.49002537055,"no","no","no",NA
"334","GIN","Faranah","No PMC vs PMC co-delivery with EPI only",103,498,-4139.55461928601,-157.17324116215,-33.7922468498622,-265.813573508012,37814.0233398401,-256383.06254111,-433209.06254111,-218569.03920127,-395395.03920127,822.264402516231,"no","no","no",1487.49002537055,"no","no","no",NA
"335","GIN","Kankan","PMC co-delivery with EPI only vs No PMC",103,498,7319.445701391,366.69151522186,78.8386757727001,500.900378068151,-73490.3381553791,372860.138222406,549686.138222406,299369.800067027,476195.800067027,597.663354181569,"no","no","no",950.679657906422,"no","no","no",NA
"336","GIN","Kankan","No PMC vs PMC co-delivery with EPI only",103,498,-7319.445701391,-366.69151522186,-78.8386757727001,-500.900378068151,73490.3381553791,-372860.138222406,-549686.138222406,-299369.800067027,-476195.800067027,597.663354181569,"no","no","no",950.679657906422,"no","no","no",NA
"337","GIN","Kindia","PMC co-delivery with EPI only vs No PMC",103,498,3700.022034758,217.505628439681,46.763710114531,264.393082469667,-39549.4896731321,358064.469054508,534890.469054508,318514.979381376,495340.979381376,1204.70239389837,"no","no","no",1873.50204004753,"no","no","no",NA
"338","GIN","Kindia","No PMC vs PMC co-delivery with EPI only",103,498,-3700.022034758,-217.505628439681,-46.763710114531,-264.393082469667,39549.4896731321,-358064.469054508,-534890.469054508,-318514.979381376,-495340.979381376,1204.70239389837,"no","no","no",1873.50204004753,"no","no","no",NA
"339","GIN","Labe","PMC co-delivery with EPI only vs No PMC",103,498,521.918334184902,35.65409554596,7.66563054238139,39.025460293424,-5950.08267349342,308181.151597865,485007.151597865,302231.068924372,479057.068924372,7744.45878798,"no","no","no",12275.5007967221,"no","no","no",NA
"340","GIN","Labe","No PMC vs PMC co-delivery with EPI only",103,498,-521.918334184902,-35.65409554596,-7.66563054238139,-39.025460293424,5950.08267349342,-308181.151597865,-485007.151597865,-302231.068924372,-479057.068924372,7744.45878798,"no","no","no",12275.5007967221,"no","no","no",NA
"341","GIN","Mamou","PMC co-delivery with EPI only vs No PMC",103,498,677.527853936801,41.45566200029,8.91296733006232,48.9804909268769,-7363.57775215205,214257.309100813,391083.309100813,206893.731348661,383719.73134866,4224.00281078303,"no","no","no",7834.13404168441,"no","no","no",NA
"342","GIN","Mamou","No PMC vs PMC co-delivery with EPI only",103,498,-677.527853936801,-41.45566200029,-8.91296733006232,-48.9804909268769,7363.57775215205,-214257.309100813,-391083.309100813,-206893.731348661,-383719.73134866,4224.00281078303,"no","no","no",7834.13404168441,"no","no","no",NA
"343","GIN","Nzerekore","PMC co-delivery with EPI only vs No PMC",103,498,5066.200499845,228.95126120323,49.2245211586943,338.051264390819,-49010.9649751638,433471.423777499,610297.423777499,384460.458802335,561286.458802335,1137.28448699977,"no","no","no",1660.35899854951,"no","no","no",NA
"344","GIN","Nzerekore","No PMC vs PMC co-delivery with EPI only",103,498,-5066.200499845,-228.95126120323,-49.2245211586943,-338.051264390819,49010.9649751638,-433471.423777499,-610297.423777499,-384460.458802335,-561286.458802335,1137.28448699977,"no","no","no",1660.35899854951,"no","no","no",NA
"345","GNQ","Bioko_Norte","PMC co-delivery with EPI only vs No PMC",1079.3,2630.7,3542.2801411748,155.85979093331,33.5098550506617,234.895494444707,-74801.2285041139,97325.8278483504,231611.82784835,22524.5993442365,156810.599344237,95.892002515777,"yes","yes","yes",667.576020199692,"yes","yes","no",NA
"346","GNQ","Bioko_Norte","No PMC vs PMC co-delivery with EPI only",1079.3,2630.7,-3542.2801411748,-155.85979093331,-33.5098550506617,-234.895494444707,74801.2285041139,-97325.8278483504,-231611.82784835,-22524.5993442365,-156810.599344237,95.892002515777,"yes","yes","yes",667.576020199692,"yes","yes","no",NA
"347","GNQ","Bioko_Sur","PMC co-delivery with EPI only vs No PMC",1079.3,2630.7,384.7458912514,18.150230895768,3.90229964259012,25.9383208055487,-8306.30052526025,57263.0075529163,191549.007552916,48956.707027656,183242.707027656,1887.42777123735,"no","yes","no",7064.55550462839,"no","no","no",NA
"348","GNQ","Bioko_Sur","No PMC vs PMC co-delivery with EPI only",1079.3,2630.7,-384.7458912514,-18.150230895768,-3.90229964259012,-25.9383208055487,8306.30052526025,-57263.0075529163,-191549.007552916,-48956.707027656,-183242.707027656,1887.42777123735,"no","yes","no",7064.55550462839,"no","no","no",NA
"349","GNQ","Centro_Sur","PMC co-delivery with EPI only vs No PMC",1079.3,2630.7,675.518236071359,33.122612038001,7.12136158817022,45.9780990288635,-14770.5777098206,145587.101038736,279873.101038736,130816.523328915,265102.523328915,2845.19208257812,"no","no","no",5765.8434978465,"no","no","no",NA
"350","GNQ","Centro_Sur","No PMC vs PMC co-delivery with EPI only",1079.3,2630.7,-675.518236071359,-33.122612038001,-7.12136158817022,-45.9780990288635,14770.5777098206,-145587.101038736,-279873.101038736,-130816.523328915,-265102.523328915,2845.19208257812,"no","no","no",5765.8434978465,"no","no","no",NA
"351","GNQ","Kie_Ntem","PMC co-delivery with EPI only vs No PMC",1079.3,2630.7,1039.2567823591,52.014486638875,11.1831146273581,71.1031372506427,-22881.1495700349,175257.60248894,309543.60248894,152376.452918905,286662.452918905,2143.03417276469,"no","yes","no",4031.64282200943,"no","no","no",NA
"352","GNQ","Kie_Ntem","No PMC vs PMC co-delivery with EPI only",1079.3,2630.7,-1039.2567823591,-52.014486638875,-11.1831146273581,-71.1031372506427,22881.1495700349,-175257.60248894,-309543.60248894,-152376.452918905,-286662.452918905,2143.03417276469,"no","yes","no",4031.64282200943,"no","no","no",NA
"353","GNQ","Litoral","PMC co-delivery with EPI only vs No PMC",1079.3,2630.7,1747.9868480995,94.682388530107,20.356713533973,122.096800461551,-39555.856815577,208030.390419028,342316.390419028,168474.533603451,302760.533603451,1379.84396779098,"no","yes","no",2479.67622786964,"no","yes","no",NA
"354","GNQ","Litoral","No PMC vs PMC co-delivery with EPI only",1079.3,2630.7,-1747.9868480995,-94.682388530107,-20.356713533973,-122.096800461551,39555.856815577,-208030.390419028,-342316.390419028,-168474.533603451,-302760.533603451,1379.84396779098,"no","yes","no",2479.67622786964,"no","yes","no",NA
"355","GNQ","Wele_Nzas","PMC co-delivery with EPI only vs No PMC",1079.3,2630.7,1093.7985964535,49.688854648422,10.6831037494108,73.0754498367793,-23329.7955757261,201898.971966301,336184.971966301,178569.176390575,312855.176390575,2443.62746708266,"no","yes","no",4281.26240877566,"no","no","no",NA
"356","GNQ","Wele_Nzas","No PMC vs PMC co-delivery with EPI only",1079.3,2630.7,-1093.7985964535,-49.688854648422,-10.6831037494108,-73.0754498367793,23329.7955757261,-201898.971966301,-336184.971966301,-178569.176390575,-312855.176390575,2443.62746708266,"no","yes","no",4281.26240877566,"no","no","no",NA
"357","KEN","Baringo","PMC co-delivery with EPI only vs No PMC",353,1037,178.49759202227,13.085387735467,2.8133583631254,13.6570921250783,-2714.62841361336,464614.089955649,645818.089955649,461899.461542036,643103.461542036,33821.2159156382,"no","no","no",47089.3405164277,"no","no","no",NA
"358","KEN","Baringo","No PMC vs PMC co-delivery with EPI only",353,1037,-178.49759202227,-13.085387735467,-2.8133583631254,-13.6570921250783,2714.62841361336,-464614.089955649,-645818.089955649,-461899.461542036,-643103.461542036,33821.2159156382,"no","no","no",47089.3405164277,"no","no","no",NA
"359","KEN","Bomet","PMC co-delivery with EPI only vs No PMC",353,1037,27.036439845627,2.9317178383752,0.630319335250668,2.39909623988154,-493.287786705929,340851.772163169,522055.772163169,340358.484376463,521562.484376463,141869.458472941,"no","no","no",217399.567264636,"no","no","no",NA
"360","KEN","Bomet","No PMC vs PMC co-delivery with EPI only",353,1037,-27.036439845627,-2.9317178383752,-0.630319335250668,-2.39909623988154,493.287786705929,-340851.772163169,-522055.772163169,-340358.484376463,-521562.484376463,141869.458472941,"no","no","no",217399.567264636,"no","no","no",NA
"361","KEN","Bungoma","PMC co-delivery with EPI only vs No PMC",353,1037,482.6458781074,39.312068649299,8.45209475959932,38.2955396734334,-7679.96680698982,588085.326359178,769289.326359178,580405.359552188,761609.359552188,15155.951959461,"no","no","no",19887.6779396985,"no","no","no",NA
"362","KEN","Bungoma","No PMC vs PMC co-delivery with EPI only",353,1037,-482.6458781074,-39.312068649299,-8.45209475959932,-38.2955396734334,7679.96680698982,-588085.326359178,-769289.326359178,-580405.359552188,-761609.359552188,15155.951959461,"no","no","no",19887.6779396985,"no","no","no",NA
"363","KEN","Busia","PMC co-delivery with EPI only vs No PMC",353,1037,1955.5353034864,108.67301830074,23.364698934659,137.550510846464,-26741.4021003953,376235.732741386,557439.732741386,349494.33064099,530698.330640991,2540.8435671395,"no","no","no",3858.20690432305,"no","no","no",NA
"364","KEN","Busia","No PMC vs PMC co-delivery with EPI only",353,1037,-1955.5353034864,-108.67301830074,-23.364698934659,-137.550510846464,26741.4021003953,-376235.732741386,-557439.732741386,-349494.33064099,-530698.330640991,2540.8435671395,"no","no","no",3858.20690432305,"no","no","no",NA
"365","KEN","Elgeyo_Marakwet","PMC co-delivery with EPI only vs No PMC",353,1037,103.7426092021,9.96400206605699,2.14226044420225,8.75834578829492,-1781.67858385268,271982.9327477,453186.9327477,270201.254163848,451405.254163848,30850.7177833693,"no","no","no",51540.0128146491,"no","no","no",NA
"366","KEN","Elgeyo_Marakwet","No PMC vs PMC co-delivery with EPI only",353,1037,-103.7426092021,-9.96400206605699,-2.14226044420225,-8.75834578829492,1781.67858385268,-271982.9327477,-453186.9327477,-270201.254163848,-451405.254163848,30850.7177833693,"no","no","no",51540.0128146491,"no","no","no",NA
"367","KEN","Embu","PMC co-delivery with EPI only vs No PMC",353,1037,361.90080834769,34.336124202389,7.38226670351364,30.4059124481636,-6178.74086690803,274059.132548378,455263.132548378,267880.39168147,449084.39168147,8810.14151896137,"no","no","no",14769.6403601463,"no","no","no",NA
"368","KEN","Embu","No PMC vs PMC co-delivery with EPI only",353,1037,-361.90080834769,-34.336124202389,-7.38226670351364,-30.4059124481636,6178.74086690803,-274059.132548378,-455263.132548378,-267880.39168147,-449084.39168147,8810.14151896137,"no","no","no",14769.6403601463,"no","no","no",NA
"369","KEN","Garissa","PMC co-delivery with EPI only vs No PMC",353,1037,380.58659277207,33.9213250417671,7.2930848839799,31.2145373459105,-6308.62048820441,308556.371476008,489760.371476008,302247.750987803,483451.750987803,9682.91625271845,"no","no","no",15488.0319266094,"no","no","no",NA
"370","KEN","Garissa","No PMC vs PMC co-delivery with EPI only",353,1037,-380.58659277207,-33.9213250417671,-7.2930848839799,-31.2145373459105,6308.62048820441,-308556.371476008,-489760.371476008,-302247.750987803,-483451.750987803,9682.91625271845,"no","no","no",15488.0319266094,"no","no","no",NA
