Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Equatorial Guinea,GNQ,n_age_651_657,654,6,raw cases,1.70988108526552,0.0704047101406922,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_658_664,661,6,raw cases,1.71334920262998,0.0527789660921696,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_665_671,668,6,raw cases,1.65042459101644,0.0540192193270369,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_672_678,675,6,raw cases,1.63549315333742,0.0600465079053933,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_679_685,682,6,raw cases,1.71795682860951,0.0479801992201682,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_686_692,689,6,raw cases,1.71651986103796,0.0519002075627008,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_693_699,696,6,raw cases,1.61747091158264,0.051119942060728,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_700_706,703,6,raw cases,1.65756612452754,0.0553963487137048,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_707_713,710,6,raw cases,1.65328250832633,0.0566718605660098,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_714_720,717,6,raw cases,1.6299030703855,0.0500287550079134,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_721_727,724,6,raw cases,1.62204617768666,0.0440627397196472,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_728_734,731,6,raw cases,1.69956017587113,0.0549921647015939,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_735_741,738,6,raw cases,1.78524528458601,0.0551946220900377,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_742_748,745,6,raw cases,1.67860549356942,0.051396807753443,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_749_755,752,6,raw cases,1.73075803406556,0.0485028909889294,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_756_762,759,6,raw cases,1.68142876929575,0.0561475584542333,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_763_769,766,6,raw cases,1.7522972928347,0.0434526956907965,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_770_776,773,6,raw cases,1.68026724086224,0.0561290337547018,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_777_783,780,6,raw cases,1.65691384447607,0.0495784520946569,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_784_790,787,6,raw cases,1.70490146579987,0.0508459362074093,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_791_797,794,6,raw cases,1.71306257817102,0.0464738000486914,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_798_804,801,6,raw cases,1.72660510250219,0.0473808354712526,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_805_811,808,6,raw cases,1.69768694247067,0.0518093842020862,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_812_818,815,6,raw cases,1.66229743282244,0.0393681631893847,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_819_825,822,6,raw cases,1.65889214968712,0.0620241514340308,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_826_832,829,6,raw cases,1.64779411021519,0.0446837895756864,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_833_839,836,6,raw cases,1.69192862861594,0.0551154768407701,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_840_846,843,6,raw cases,1.64579946919845,0.0434030948216533,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_847_853,850,6,raw cases,1.6488856715429001,0.0480338880430054,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_854_860,857,6,raw cases,1.64907679275966,0.0388258215013949,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_861_867,864,6,raw cases,1.7435299540453,0.0572338653719885,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_868_874,871,6,raw cases,1.71739131272301,0.0563709521572194,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_875_881,878,6,raw cases,1.68136449705074,0.033284795228176,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_882_888,885,6,raw cases,1.68497504098615,0.0379209562520646,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_889_895,892,6,raw cases,1.69189410796772,0.0446025452586778,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_896_902,899,6,raw cases,1.68627906706636,0.0398466743879177,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_903_909,906,6,raw cases,1.68653468556254,0.0534165418803995,PMC co-delivery with EPI only
Equatorial Guinea,GNQ,n_age_910_916,913,6,raw cases,1.63280064192381,0.0329821667932718,PMC co-delivery with EPI only
