Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
Mali,MLI,n_age_791_797,794,5,raw cases,0.912737338678507,0.0256756701294861,PMC co-delivery with EPI only
Mali,MLI,n_age_798_804,801,5,raw cases,0.895309114930976,0.0291938087223158,PMC co-delivery with EPI only
Mali,MLI,n_age_805_811,808,5,raw cases,0.908261672088281,0.024638119912506,PMC co-delivery with EPI only
Mali,MLI,n_age_812_818,815,5,raw cases,0.896381319784044,0.0317472265830134,PMC co-delivery with EPI only
Mali,MLI,n_age_819_825,822,5,raw cases,0.896998112502577,0.0250145064128407,PMC co-delivery with EPI only
Mali,MLI,n_age_826_832,829,5,raw cases,0.894071337394992,0.026109451984242,PMC co-delivery with EPI only
Mali,MLI,n_age_833_839,836,5,raw cases,0.906292010206966,0.0277113107252692,PMC co-delivery with EPI only
Mali,MLI,n_age_840_846,843,5,raw cases,0.917216510600001,0.0310419459633262,PMC co-delivery with EPI only
Mali,MLI,n_age_847_853,850,5,raw cases,0.943047485054223,0.0312008307361674,PMC co-delivery with EPI only
Mali,MLI,n_age_854_860,857,5,raw cases,0.927495771221316,0.0312006363892239,PMC co-delivery with EPI only
Mali,MLI,n_age_861_867,864,5,raw cases,0.944209218380529,0.0322584935990798,PMC co-delivery with EPI only
Mali,MLI,n_age_868_874,871,5,raw cases,0.958016848971161,0.0315228514070089,PMC co-delivery with EPI only
Mali,MLI,n_age_875_881,878,5,raw cases,0.941757502333851,0.0346200144392924,PMC co-delivery with EPI only
Mali,MLI,n_age_882_888,885,5,raw cases,0.923236272809722,0.0295864255841337,PMC co-delivery with EPI only
Mali,MLI,n_age_889_895,892,5,raw cases,0.961377055262544,0.0341271078941221,PMC co-delivery with EPI only
Mali,MLI,n_age_896_902,899,5,raw cases,0.968441145334189,0.0316770143623738,PMC co-delivery with EPI only
Mali,MLI,n_age_903_909,906,5,raw cases,0.972198738456894,0.0284232130859651,PMC co-delivery with EPI only
Mali,MLI,n_age_910_916,913,5,raw cases,0.979862388488096,0.035459816437168,PMC co-delivery with EPI only
