"Country","Rurality","Iso code","Admin-1 unit","Age group","age_in_days_midpoint","infection_class","units","value","Scenario","doses"
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_525_531",528,"clinical","ppy",2.62889245646946,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_532_538",535,"clinical","ppy",2.83596219211515,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_539_545",542,"clinical","ppy",2.85079407005583,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_546_552",549,"clinical","ppy",2.72499506035045,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_553_559",556,"clinical","ppy",2.61550723203582,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_560_566",563,"clinical","ppy",2.64696744286686,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_567_573",570,"clinical","ppy",2.63808439246137,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_574_580",577,"clinical","ppy",2.70512961048084,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_581_587",584,"clinical","ppy",2.72331315825592,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_588_594",591,"clinical","ppy",2.74054399800346,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_595_601",598,"clinical","ppy",2.78260383099198,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_602_608",605,"clinical","ppy",2.85789871920989,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_609_615",612,"clinical","ppy",2.7099826325332,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_616_622",619,"clinical","ppy",2.77313977003566,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_623_629",626,"clinical","ppy",2.67683647994093,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_630_636",633,"clinical","ppy",2.78161639379356,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_637_643",640,"clinical","ppy",2.67346688816542,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_644_650",647,"clinical","ppy",2.73094391438573,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_651_657",654,"clinical","ppy",2.68871631525376,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_658_664",661,"clinical","ppy",2.63446096701492,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_665_671",668,"clinical","ppy",2.80888040598282,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_672_678",675,"clinical","ppy",2.81688601270993,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_679_685",682,"clinical","ppy",2.74964621469251,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_686_692",689,"clinical","ppy",2.90061311284162,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_693_699",696,"clinical","ppy",2.66732004566498,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_700_706",703,"clinical","ppy",2.61315166851517,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_707_713",710,"clinical","ppy",2.57341129527614,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_714_720",717,"clinical","ppy",2.73859838998004,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_721_727",724,"clinical","ppy",2.68917851263313,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_728_734",731,"clinical","ppy",2.6206042323545,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_735_741",738,"clinical","ppy",2.54398663339964,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_742_748",745,"clinical","ppy",2.67177187164246,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_749_755",752,"clinical","ppy",2.68382510682877,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_756_762",759,"clinical","ppy",2.53547493775618,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_763_769",766,"clinical","ppy",2.62501489532253,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_770_776",773,"clinical","ppy",2.5907031633734,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_777_783",780,"clinical","ppy",2.61270107388396,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_784_790",787,"clinical","ppy",2.56823837809094,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_791_797",794,"clinical","ppy",2.60204199929834,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_798_804",801,"clinical","ppy",2.50018268163554,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_805_811",808,"clinical","ppy",2.53549715630633,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_812_818",815,"clinical","ppy",2.58960240214822,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_819_825",822,"clinical","ppy",2.56327737115837,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_826_832",829,"clinical","ppy",2.64403221195636,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_833_839",836,"clinical","ppy",2.64445108323954,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_840_846",843,"clinical","ppy",2.49736269883218,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_847_853",850,"clinical","ppy",2.65141517460439,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_854_860",857,"clinical","ppy",2.4805531897395,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_861_867",864,"clinical","ppy",2.58226129532264,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_868_874",871,"clinical","ppy",2.66934044479517,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_875_881",878,"clinical","ppy",2.63141254238554,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_882_888",885,"clinical","ppy",2.42647394298096,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_889_895",892,"clinical","ppy",2.44654746611857,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_896_902",899,"clinical","ppy",2.60812763638972,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_903_909",906,"clinical","ppy",2.53041447168321,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_910_916",913,"clinical","ppy",2.57838669152901,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_0_6",3,"severe","ppy",0.00289554815936912,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_7_13",10,"severe","ppy",0.00899047374358837,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_14_20",17,"severe","ppy",0.016205378082769,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_21_27",24,"severe","ppy",0.0060635209243606,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_28_34",31,"severe","ppy",0.015052335657202,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_35_41",38,"severe","ppy",0.0125161107344338,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_42_48",45,"severe","ppy",0.00194342183171384,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_49_55",52,"severe","ppy",0.00623349493592851,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_56_62",59,"severe","ppy",0.00832552998163476,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_63_69",66,"severe","ppy",0.00660206987195353,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_70_76",73,"severe","ppy",0.00537977456928638,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_77_83",80,"severe","ppy",0.00439636009127472,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_84_90",87,"severe","ppy",0.00800595479042047,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_91_97",94,"severe","ppy",0.00813620312340758,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_98_104",101,"severe","ppy",0.0053289835774777,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_105_111",108,"severe","ppy",0.00454381249246972,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_112_118",115,"severe","ppy",0.0143382734535328,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_119_125",122,"severe","ppy",0.0127948485249656,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_126_132",129,"severe","ppy",0.0256212856987973,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_133_139",136,"severe","ppy",0.0407288465604933,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_140_146",143,"severe","ppy",0.0453113328385923,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_147_153",150,"severe","ppy",0.0649472950309404,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_154_160",157,"severe","ppy",0.0995495693349606,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_161_167",164,"severe","ppy",0.0959893408948375,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_168_174",171,"severe","ppy",0.116281764387584,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_175_181",178,"severe","ppy",0.0863166393693297,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_182_188",185,"severe","ppy",0.0218836809570124,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_189_195",192,"severe","ppy",0.0241624267002023,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_196_202",199,"severe","ppy",0.0254200864487661,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_203_209",206,"severe","ppy",0.0443105514293881,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_210_216",213,"severe","ppy",0.0734995423439569,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_217_223",220,"severe","ppy",0.0703225719598391,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_224_230",227,"severe","ppy",0.0786918943941709,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_231_237",234,"severe","ppy",0.0852553330509488,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_238_244",241,"severe","ppy",0.0938245534970485,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_245_251",248,"severe","ppy",0.0916832689164518,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_252_258",255,"severe","ppy",0.158632536799893,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_259_265",262,"severe","ppy",0.118337195802869,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_266_272",269,"severe","ppy",0.0731804653969935,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_273_279",276,"severe","ppy",0.0117211885240341,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_280_286",283,"severe","ppy",0.0195879121943246,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_287_293",290,"severe","ppy",0.0195547938035223,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_294_300",297,"severe","ppy",0.0301826822603594,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_301_307",304,"severe","ppy",0.044403737375704,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_308_314",311,"severe","ppy",0.079293859016146,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_315_321",318,"severe","ppy",0.0765721455609353,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_322_328",325,"severe","ppy",0.0987967646980399,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_329_335",332,"severe","ppy",0.104758984587648,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_336_342",339,"severe","ppy",0.0931903693615652,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_343_349",346,"severe","ppy",0.0908329566573692,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_350_356",353,"severe","ppy",0.102612002052834,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_357_363",360,"severe","ppy",0.127376012300261,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_364_370",367,"severe","ppy",0.124697753543698,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_371_377",374,"severe","ppy",0.0982187796973095,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_378_384",381,"severe","ppy",0.106665989564584,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_385_391",388,"severe","ppy",0.085838542038958,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_392_398",395,"severe","ppy",0.08969804090192,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_399_405",402,"severe","ppy",0.117230854658993,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_406_412",409,"severe","ppy",0.0952787584668879,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_413_419",416,"severe","ppy",0.129518756564057,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_420_426",423,"severe","ppy",0.0999818851027177,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_427_433",430,"severe","ppy",0.0922824327864702,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_434_440",437,"severe","ppy",0.0888393667577899,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_441_447",444,"severe","ppy",0.0885616360857416,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_448_454",451,"severe","ppy",0.0872352302276501,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_455_461",458,"severe","ppy",0.0481670917575262,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_462_468",465,"severe","ppy",0.0445507189339078,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_469_475",472,"severe","ppy",0.0432743869944377,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_476_482",479,"severe","ppy",0.0503975614817486,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_483_489",486,"severe","ppy",0.0697789302146492,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_490_496",493,"severe","ppy",0.0656891991909893,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_497_503",500,"severe","ppy",0.0874777831730704,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_504_510",507,"severe","ppy",0.0708464915286267,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_511_517",514,"severe","ppy",0.0758291231216327,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_518_524",521,"severe","ppy",0.0518628909288762,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_525_531",528,"severe","ppy",0.104143672745035,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_532_538",535,"severe","ppy",0.0837151389402455,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_539_545",542,"severe","ppy",0.104475232479565,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_546_552",549,"severe","ppy",0.0756154839956273,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_553_559",556,"severe","ppy",0.0576779222146929,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_560_566",563,"severe","ppy",0.0786646018679962,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_567_573",570,"severe","ppy",0.0612823559752906,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_574_580",577,"severe","ppy",0.0752810507309014,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_581_587",584,"severe","ppy",0.0834063865881892,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_588_594",591,"severe","ppy",0.0807349375475691,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_595_601",598,"severe","ppy",0.0829628803793343,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_602_608",605,"severe","ppy",0.0496458553085521,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_609_615",612,"severe","ppy",0.0689245430178812,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_616_622",619,"severe","ppy",0.0864823263837309,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_623_629",626,"severe","ppy",0.0810722221283081,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_630_636",633,"severe","ppy",0.0625628175382713,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_637_643",640,"severe","ppy",0.0599132643438774,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_644_650",647,"severe","ppy",0.0750669592506229,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_651_657",654,"severe","ppy",0.0416025284724252,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_658_664",661,"severe","ppy",0.0840038660744803,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_665_671",668,"severe","ppy",0.0787581217955709,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_672_678",675,"severe","ppy",0.0704310958638623,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_679_685",682,"severe","ppy",0.0715796178173034,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_686_692",689,"severe","ppy",0.0552720776782307,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_693_699",696,"severe","ppy",0.0612610159646339,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_700_706",703,"severe","ppy",0.0443086474384285,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_707_713",710,"severe","ppy",0.0694079261635801,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_714_720",717,"severe","ppy",0.061849992911566,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_721_727",724,"severe","ppy",0.063356853647099,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_728_734",731,"severe","ppy",0.0623092455808761,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_735_741",738,"severe","ppy",0.0582358886415273,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_742_748",745,"severe","ppy",0.0468669982850163,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_749_755",752,"severe","ppy",0.077920196046989,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_756_762",759,"severe","ppy",0.0544876044907594,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_763_769",766,"severe","ppy",0.0638055524530128,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_770_776",773,"severe","ppy",0.0589821473087457,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_777_783",780,"severe","ppy",0.05898372784369,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_784_790",787,"severe","ppy",0.0598636535643784,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_791_797",794,"severe","ppy",0.0507165826061717,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_798_804",801,"severe","ppy",0.0415487669809913,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_805_811",808,"severe","ppy",0.0597220836234554,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_812_818",815,"severe","ppy",0.05593283238686,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_819_825",822,"severe","ppy",0.0351042553688779,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_826_832",829,"severe","ppy",0.0446130012272317,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_833_839",836,"severe","ppy",0.0532525465851059,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_840_846",843,"severe","ppy",0.0405760537787898,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_847_853",850,"severe","ppy",0.0517511773949361,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_854_860",857,"severe","ppy",0.058688810471976,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_861_867",864,"severe","ppy",0.0393745450780569,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_868_874",871,"severe","ppy",0.0463242394342661,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_875_881",878,"severe","ppy",0.049832754544664,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_882_888",885,"severe","ppy",0.0398203550922502,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_889_895",892,"severe","ppy",0.0457750238081872,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_896_902",899,"severe","ppy",0.0333887400690383,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_903_909",906,"severe","ppy",0.0219488789990791,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Southern","n_age_910_916",913,"severe","ppy",0.0451810281526527,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_0_6",3,"clinical","ppy",0.14182250216061,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_7_13",10,"clinical","ppy",0.191103371640401,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_14_20",17,"clinical","ppy",0.1941813392201,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_21_27",24,"clinical","ppy",0.188536383286893,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_28_34",31,"clinical","ppy",0.244056845740708,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_35_41",38,"clinical","ppy",0.209004687463747,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_42_48",45,"clinical","ppy",0.0492452193212234,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_49_55",52,"clinical","ppy",0.0626252685147996,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_56_62",59,"clinical","ppy",0.100241061184539,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_63_69",66,"clinical","ppy",0.0903356453651907,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_70_76",73,"clinical","ppy",0.0585278119393441,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_77_83",80,"clinical","ppy",0.0698130524479921,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_84_90",87,"clinical","ppy",0.117707134386795,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_91_97",94,"clinical","ppy",0.121050704571877,"PMC co-delivery with EPI only",6
"Sierra Leone","rural/urban merged","SLE","Western","n_age_98_104",101,"clinical","ppy",0.066252954382875,"PMC co-delivery with EPI only",6
