Country,Iso code,Age group,age_in_days_midpoint,N doses,units,clinical_ppy_with_PMC,severe_ppy_with_PMC,Scenario
South Sudan,SSD,n_age_819_825,822,6,raw cases,0.800153428831906,0.0272965176109068,PMC co-delivery with EPI only
South Sudan,SSD,n_age_826_832,829,6,raw cases,0.805699218551528,0.0198991187500832,PMC co-delivery with EPI only
South Sudan,SSD,n_age_833_839,836,6,raw cases,0.824176284725368,0.0289057401007119,PMC co-delivery with EPI only
South Sudan,SSD,n_age_840_846,843,6,raw cases,0.847149653833687,0.0276677762135695,PMC co-delivery with EPI only
South Sudan,SSD,n_age_847_853,850,6,raw cases,0.840521983887873,0.0189021339576761,PMC co-delivery with EPI only
South Sudan,SSD,n_age_854_860,857,6,raw cases,0.816403956674484,0.0290131898062747,PMC co-delivery with EPI only
South Sudan,SSD,n_age_861_867,864,6,raw cases,0.824650714460705,0.0242333943527191,PMC co-delivery with EPI only
South Sudan,SSD,n_age_868_874,871,6,raw cases,0.825596299061668,0.0205358429643893,PMC co-delivery with EPI only
South Sudan,SSD,n_age_875_881,878,6,raw cases,0.847270913800964,0.0242667163924625,PMC co-delivery with EPI only
South Sudan,SSD,n_age_882_888,885,6,raw cases,0.839858008543878,0.0238304892955344,PMC co-delivery with EPI only
South Sudan,SSD,n_age_889_895,892,6,raw cases,0.842853441919529,0.0173293012469725,PMC co-delivery with EPI only
South Sudan,SSD,n_age_896_902,899,6,raw cases,0.84864750138849,0.0213540737178029,PMC co-delivery with EPI only
South Sudan,SSD,n_age_903_909,906,6,raw cases,0.806444140025051,0.0268146620552634,PMC co-delivery with EPI only
South Sudan,SSD,n_age_910_916,913,6,raw cases,0.801574872270505,0.0243815062868914,PMC co-delivery with EPI only
