Country,Iso code,...3,GID_1,COUNTRY,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,ISO_1,AKA,GKA,GEA,GEG,GKG,AEG,AEA,AKG
Liberia,LBR,427,LBR.6_1,Liberia,Grand Gedeh,GrandGedeh,NA,County,County,15,LR.GD,LR-GG,0.17985554,0.595328867,0.121064119,0.021516873,0.048711684,0.001817536,0.028894167,0.002811168
Liberia,LBR,428,LBR.7_1,Liberia,Grand Kru,GrandKru,NA,County,County,18,LR.GK,NA,0.173563957,0.593277395,0.127043977,0.021027945,0.050284553,0.0019397,0.03006723,0.002795191
Liberia,LBR,429,LBR.8_1,Liberia,Lofa,NA,NA,County,County,21,LR.LF,NA,0.202776685,0.567948222,0.135222226,0.022641106,0.038785461,0.001821328,0.027959166,0.002845818
Liberia,LBR,430,LBR.9_1,Liberia,Margibi,NA,NA,County,County,24,LR.MG,LR-MG,0.201766595,0.561676085,0.140324324,0.024027091,0.038716581,0.001834065,0.028991956,0.002663291
Liberia,LBR,431,LBR.10_1,Liberia,Maryland,NA,NA,County,County,27,LR.MY,NA,0.171352535,0.601649404,0.121767506,0.021473354,0.04926854,0.00190177,0.029599043,0.002987864
Liberia,LBR,432,LBR.11_1,Liberia,Montserrado,NA,NA,County,County,30,LR.MO,LR-MO,0.204220101,0.562779307,0.138013974,0.024230635,0.037307024,0.00200178,0.028639069,0.002808104
Liberia,LBR,433,LBR.12_1,Liberia,Nimba,NA,NA,County,County,33,LR.NI,LR-NI,0.19016543,0.583128095,0.125377372,0.0217412,0.046225362,0.00184237,0.02859411,0.00292605
Liberia,LBR,434,LBR.14_1,Liberia,River Gee,NA,NA,County,County,42,LR.RG,NA,0.172235548,0.598126471,0.122756973,0.021730745,0.050533969,0.001825635,0.029909197,0.002881485
Liberia,LBR,435,LBR.13_1,Liberia,Rivercess,River Cess,NA,County,County,36,LR.RI,NA,0.191442505,0.575359583,0.132831514,0.022916326,0.04353825,0.001788662,0.02925019,0.002872967
Liberia,LBR,436,LBR.15_1,Liberia,Sinoe,NA,NA,County,County,39,LR.SI,LR-SI,0.185529917,0.579636812,0.131893665,0.021681216,0.047044706,0.001826503,0.029446622,0.002940528
NA,LBY,437,LBY.1_1,Libya,Al Butnan,Tobruk|Tubruq|Butnan,??????,Shabiyah,District,NA,LY.BN,LY-BU,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,438,LBY.2_1,Libya,Al Jabal al Akhdar,Jabal al Akhdar|Jabal al-Akh?ar|,???? ??????,Shabiyah,District,NA,LY.JK,LY-JA,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,439,LBY.3_1,Libya,Al Jabal al Gharbi,Al ?abal al Gharbi,???? ??????,Shabiyah,District,NA,LY.JG,LY-JG,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,440,LBY.4_1,Libya,Al Jifarah,Jafara|Al Jfara|Al Jfara|Al `Azi,??????,Shabiyah,District,NA,LY.JR,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,441,LBY.5_1,Libya,Al Jufrah,Jufra|Jofra|,?????,Shabiyah,District,NA,LY.JF,LY-JU,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,442,LBY.6_1,Libya,Al Kufrah,al-Kufra|Kufra|Kofra|Cufra,?????,Shabiyah,District,NA,LY.KU,LY-KF,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,443,LBY.7_1,Libya,Al Marj,Marj|Al Mar?,????,Shabiyah,District,NA,LY.MA,LY-MJ,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,444,LBY.8_1,Libya,Al Marqab,Murqub|Al Murgub| al-Morqib,?????,Shabiyah,District,NA,LY.MR,LY-MB,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,445,LBY.9_1,Libya,Al Wahat,Al Wahat|Al Wahad|Al Wahah|Al W?,??????,Shabiyah,District,NA,LY.AW,LY-WA,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,446,LBY.10_1,Libya,An Nuqat al Khams,an-Niqat al-Hams|Nigat al Khums,????? ?????,Shabiyah,District,NA,LY.NK,LY-NQ,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,447,LBY.11_1,Libya,Az Zawiyah,Az Z?wiya|Zawiya,??????,Shabiyah,District,NA,LY.ZW,LY-ZA,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,448,LBY.12_1,Libya,Benghazi,Bangh?z?,???????,Shabiyah,District,NA,LY.BG,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,449,LBY.13_1,Libya,Darnah,Darana|Darna|Derna,????,Shabiyah,District,NA,LY.DA,LY-DR,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,450,LBY.14_1,Libya,Ghat,Gat,????,Shabiyah,District,NA,LY.GH,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,451,LBY.15_1,Libya,Misratah,Misrata|Mi?r?tah|M??r?tah,??????,Shabiyah,District,NA,LY. MS,LY-MI,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,452,LBY.16_1,Libya,Murzuq,NA,?????,Shabiyah,District,NA,LY.MU,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,453,LBY.17_1,Libya,Nalut,N?l?t|Nalut Lal?t,??????,Shabiyah,District,NA,LY.NT,LY-NL,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,454,LBY.18_1,Libya,Sabha,Sabhah|Sebha|Sabh?,?????,Shabiyah,District,NA,LY.SA,LY-SB,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,455,LBY.19_1,Libya,Surt,Sirte|Sirt,???,Shabiyah,District,NA,LY.ST,LY-SR,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,456,LBY.20_1,Libya,Tripoli,Tripoli|Shab'iya? ?ar?bulus,????? ???????,Shabiyah,District,NA,LY.TR,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,457,LBY.21_1,Libya,Wadi al Hayat,Wadi Al Hayaa|W?d? al ?ay?h,???? ???????,Shabiyah,District,NA,LY.WH,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,LBY,458,LBY.22_1,Libya,Wadi ash Shati',Wadi Al Shatii|Shati|Wadi ash-Sh,???? ???????,Shabiyah,District,NA,LY.WS,LY-WS,NA,NA,NA,NA,NA,NA,NA,NA
Madagascar,MDG,459,MDG.1_1,Madagascar,Antananarivo,NA,NA,NA,NA,NA,NA,MG-T,0.338038832,0.216240674,0.321354151,0.043875974,0.013910101,0.002931932,0.060912397,0.002735968
Madagascar,MDG,460,MDG.2_1,Madagascar,Antsiranana,NA,NA,NA,NA,NA,NA,MG-D,0.361946374,0.250132471,0.254193902,0.050326124,0.015168556,0.003348064,0.061848428,0.003036027
Madagascar,MDG,461,MDG.3_1,Madagascar,Fianarantsoa,NA,NA,NA,NA,NA,NA,MG-F,0.320521832,0.206368789,0.351819813,0.042014796,0.014137549,0.002859222,0.059661854,0.002616173
Madagascar,MDG,462,MDG.4_1,Madagascar,Mahajanga,NA,NA,NA,NA,NA,NA,MG-M,0.353506774,0.227655903,0.292610914,0.044567749,0.014407142,0.003073873,0.061337262,0.002840396
Madagascar,MDG,463,MDG.5_1,Madagascar,Toamasina,NA,NA,NA,NA,NA,NA,MG-A,0.345148206,0.232428953,0.293530911,0.046372734,0.015196089,0.003056969,0.061376058,0.002890068
Madagascar,MDG,464,MDG.6_1,Madagascar,Toliary,NA,NA,NA,NA,NA,NA,NA,0.308806449,0.190114319,0.385639668,0.038457472,0.01353241,0.002601672,0.058446217,0.002401808
Malawi,MWI,465,MWI.1_1,Malawi,Balaka,NA,NA,District,District,NA,MW.BA,MW-BA,0.151911125,0.076112993,0.685475826,0.027396664,0.006582461,0.001348639,0.050005902,0.001166402
Malawi,MWI,466,MWI.2_1,Malawi,Blantyre,NA,NA,District,District,NA,MW.BL,MW-BL,0.139037013,0.072771169,0.705230951,0.029826486,0.006456565,0.001136084,0.044526365,0.001015302
Malawi,MWI,467,MWI.3_1,Malawi,Chikwawa,NA,NA,District,District,NA,MW.CK,MW-CK,0.141687393,0.072323233,0.706620038,0.028340513,0.006803345,0.001140628,0.041950122,0.001134733
Malawi,MWI,468,MWI.4_1,Malawi,Chiradzulu,NA,NA,District,District,NA,MW.CR,MW-CR,0.13895227,0.074028775,0.702995479,0.029870544,0.006671916,0.001288852,0.045142584,0.001049627
Malawi,MWI,469,MWI.5_1,Malawi,Chitipa,NA,NA,District,District,NA,MW.CT,NA,0.179685786,0.090736434,0.640209317,0.032555804,0.007167636,0.001728206,0.046565019,0.001351841
Malawi,MWI,470,MWI.6_1,Malawi,Dedza,NA,NA,District,District,NA,MW.DE,MW-DE,0.17145896,0.084694117,0.65141207,0.029636076,0.007393544,0.001639727,0.052490704,0.001274767
Malawi,MWI,471,MWI.7_1,Malawi,Dowa,NA,NA,District,District,NA,MW.DO,MW-DO,0.180939168,0.08970248,0.637000382,0.030167662,0.007467086,0.001361381,0.052033857,0.001328033
Malawi,MWI,472,MWI.8_1,Malawi,Karonga,NA,NA,District,District,NA,MW.KR,MW-KR,0.179569706,0.08722835,0.650911987,0.027502513,0.006420777,0.001594105,0.045439146,0.001333375
Malawi,MWI,473,MWI.9_1,Malawi,Kasungu,NA,NA,District,District,NA,MW.KS,NA,0.188234955,0.093286298,0.62549144,0.031386822,0.007704774,0.001660989,0.050897315,0.001337398
Malawi,MWI,474,MWI.10_1,Malawi,Likoma,NA,NA,District,District,NA,MW.LK,NA,0.184809878,0.083627515,0.65208447,0.023650652,0.006697262,0.001166834,0.046598777,0.001364568
Malawi,MWI,475,MWI.11_1,Malawi,Lilongwe,NA,NA,District,District,NA,MW.LI,MW-LI,0.178160161,0.09012638,0.635360539,0.031789593,0.007712325,0.001598508,0.053958867,0.001293683
Malawi,MWI,476,MWI.12_1,Malawi,Machinga,Kasupe|Kasupi|Liwonde,NA,District,District,NA,MW.MA,MW-MH,0.156137928,0.076204635,0.678760469,0.027003808,0.007198092,0.001333286,0.052296203,0.001065562
Malawi,MWI,477,MWI.13_1,Malawi,Mangochi,Mangoche|Fort Johnston,NA,District,District,NA,MW.MG,MW-MG,0.169073313,0.080010645,0.662239313,0.027043473,0.007119794,0.001387281,0.051921245,0.001204937
Malawi,MWI,478,MWI.14_1,Malawi,Mchinji,Fort Manning,NA,District,District,NA,MW.MC,NA,0.188741237,0.095375426,0.617553473,0.034001671,0.007896226,0.001658007,0.0533568,0.001417092
Malawi,MWI,479,MWI.15_1,Malawi,Mulanje,Mlange|Mlanje,NA,District,District,NA,MW.MJ,NA,0.148137003,0.072135448,0.699462175,0.028475557,0.006656565,0.00140033,0.042764246,9.69E-04
Malawi,MWI,480,MWI.16_1,Malawi,Mwanza,NA,NA,District,District,NA,MW.MN,MW-MW,0.150866091,0.076259933,0.685390174,0.029903414,0.006843798,0.0016361,0.047956593,0.001143917
Malawi,MWI,481,MWI.17_1,Malawi,Mzimba,NA,NA,District,District,NA,MW.MZ,MW-MZ,0.187975779,0.093055516,0.629897177,0.029209035,0.007611446,0.001517622,0.049416948,0.001316533
Malawi,MWI,482,MWI.18_1,Malawi,Neno,NA,NA,District,District,NA,MW.NN,MW-NE,0.147189766,0.07572414,0.691607237,0.028185839,0.006470459,0.001465106,0.048233479,0.001123971
Malawi,MWI,483,MWI.19_1,Malawi,Nkhata Bay,Chinteche,NA,District,District,NA,MW.NA,MW-NB,0.188152567,0.088194363,0.641169071,0.025604688,0.006526584,0.001622917,0.047388785,0.001341026
Malawi,MWI,484,MWI.20_1,Malawi,Nkhotakota,Kota Kota,NA,District,District,NA,MW.NK,MW-NK,0.185389519,0.088473536,0.638089955,0.027084179,0.007690518,0.001558074,0.05043716,0.001277042
Malawi,MWI,485,MWI.21_1,Malawi,Nsanje,Port Herald,NA,District,District,NA,MW.NS,NA,0.14800705,0.073053993,0.701268137,0.028153857,0.007020856,0.001198659,0.040070344,0.001227086
Malawi,MWI,486,MWI.22_1,Malawi,Ntcheu,Ncheu,NA,District,District,NA,MW.NU,NA,0.156687811,0.078812681,0.675733626,0.028001638,0.00718829,0.001277158,0.051066566,0.001232267
Malawi,MWI,487,MWI.23_1,Malawi,Ntchisi,Nchisi,NA,District,District,NA,MW.NI,MW-NI,0.182234555,0.090728469,0.634823561,0.029486759,0.008600383,0.001410411,0.051418167,0.001297748
Malawi,MWI,488,MWI.24_1,Malawi,Phalombe,NA,NA,District,District,NA,MW.PH,NA,0.155630291,0.075046383,0.687052488,0.026761923,0.007034677,0.001167213,0.046176672,0.001130378
Malawi,MWI,489,MWI.25_1,Malawi,Rumphi,Rumpi,NA,District,District,NA,MW.RU,NA,0.18581365,0.089692391,0.639440298,0.028144933,0.007225221,0.001567803,0.046761956,0.001353738
Malawi,MWI,490,MWI.26_1,Malawi,Salima,NA,NA,District,District,NA,MW.SA,MW-SA,0.176445231,0.085437119,0.647842407,0.028990667,0.007675606,0.00141665,0.050898008,0.00129426
Malawi,MWI,491,MWI.27_1,Malawi,Thyolo,Cholo,NA,District,District,NA,MW.TH,MW-TH,0.138202757,0.071433127,0.714716136,0.027089059,0.007155174,0.001289571,0.039023466,0.001090746
Malawi,MWI,492,MWI.28_1,Malawi,Zomba,NA,NA,District,District,NA,MW.ZO,MW-ZO,0.149532855,0.074077725,0.692027986,0.026858438,0.007094489,0.001260344,0.048031375,0.001116814
Mali,MLI,493,MLI.1_1,Mali,Bamako,NA,NA,District,District,NA,ML.BA,ML-BKO,0.267957032,0.550642073,0.08740969,0.022209603,0.036371779,0.002399279,0.030149611,0.002860928
Mali,MLI,494,MLI.2_1,Mali,Gao,NA,NA,Région,Region,NA,ML.GA,ML-7,0.26649645,0.571435988,0.040413152,0.034089845,0.057289463,0.002929657,0.023789538,0.003555871
Mali,MLI,495,MLI.3_1,Mali,Kayes,NA,NA,Région,Region,NA,ML.KY,ML-1,0.32331273,0.51102078,0.08432053,0.022938158,0.026981497,0.002359804,0.026208123,0.002858441
Mali,MLI,496,MLI.4_1,Mali,Kidal,NA,NA,Région,Region,NA,ML.KD,ML-8,0.288564205,0.539743483,0.048891876,0.037315607,0.051551022,0.003144717,0.027222192,0.003566934
Mali,MLI,497,MLI.5_1,Mali,Koulikoro,NA,NA,Région,Region,NA,ML.KK,ML-2,0.283960402,0.543270826,0.078403048,0.02444081,0.036094718,0.002261744,0.028563388,0.003005075
Mali,MLI,498,MLI.6_1,Mali,Mopti,NA,NA,Région,Region,NA,ML.MO,ML-5,0.270610511,0.587224066,0.040805101,0.026197007,0.046428874,0.002715918,0.022731056,0.003287469
Mali,MLI,499,MLI.7_1,Mali,Segou,Segou,NA,Région,Region,NA,ML.SG,NA,0.270533115,0.574936211,0.056211375,0.025269492,0.041645061,0.00249886,0.025769947,0.003135923
Mali,MLI,500,MLI.8_1,Mali,Sikasso,NA,NA,Région,Region,NA,ML.SK,ML-3,0.225349218,0.608004868,0.069102794,0.0230814,0.044252314,0.002220406,0.024954902,0.003034097
Mali,MLI,501,MLI.9_1,Mali,Timbuktu,Timbouctou|Tombouctou|Timbuct|T,NA,Région,Region,NA,ML.TB,NA,0.284447134,0.566489518,0.044201903,0.029178808,0.045442738,0.002867142,0.024079202,0.003293511
NA,MRT,502,MRT.1_1,Mauritania,Adrar,NA,NA,Wilayat|Région,Region,NA,MR.AD,MR-07,0.351849705,0.499390125,0.062016528,0.026719486,0.028077524,0.003071263,0.025681026,0.00319429
NA,MRT,503,MRT.2_1,Mauritania,Assaba,Açaba|el-`Açâba,NA,Wilayat|Région,Region,NA,MR.AS,MR-03,0.355150938,0.504171252,0.060616255,0.02467934,0.024142265,0.002835218,0.025522267,0.002882444
NA,MRT,504,MRT.3_1,Mauritania,Brakna,NA,NA,Wilayat|Région,Region,NA,MR.BR,MR-05,0.361601114,0.500030518,0.059292104,0.025092933,0.022813372,0.002743892,0.025438027,0.002988078
NA,MRT,505,MRT.4_1,Mauritania,Dakhlet Nouadhibou,Dakhlet Nouâdhibou|Baie du Lévri,NA,Wilayat|Région,Region,NA,MR.DN,MR-08,NA,NA,NA,NA,NA,NA,NA,NA
NA,MRT,506,MRT.5_1,Mauritania,Gorgol,NA,NA,Wilayat|Région,Region,NA,MR.GO,MR-04,0.356538326,0.50893116,0.059260111,0.023340972,0.022196608,0.002819194,0.023928439,0.002985267
NA,MRT,507,MRT.6_1,Mauritania,Guidimaka,Guidimagha|Guidimakha,NA,Wilayat|Région,Region,NA,MR.GD,NA,0.351895005,0.511738122,0.062171467,0.022502646,0.021960799,0.002747955,0.024144774,0.002839271
NA,MRT,508,MRT.7_1,Mauritania,Hodh ech Chargui,Eastern Hodh|Hodh Charghi|Hodh O,NA,Wilayat|Région,Region,NA,MR.HC,MR-01,0.321829587,0.523331642,0.061741713,0.026837965,0.032169517,0.002850802,0.028022578,0.003216231
NA,MRT,509,MRT.8_1,Mauritania,Hodh el Gharbi,Hodh Occidental|Western Hodh,NA,Wilayat|Région,Region,NA,MR.HG,MR-02,0.349682719,0.506008983,0.05964661,0.025312426,0.02645364,0.002823566,0.027047418,0.003024621
NA,MRT,510,MRT.9_1,Mauritania,Inchiri,NA,NA,Wilayat|Région,Region,NA,MR.IN,MR-12,NA,NA,NA,NA,NA,NA,NA,NA
NA,MRT,511,MRT.10_1,Mauritania,Nouakchott,NA,NA,District,District,NA,MR.NO,NA,0.372609943,0.490368098,0.058010552,0.026072424,0.022043874,0.003328113,0.024944384,0.002622612
NA,MRT,512,MRT.11_1,Mauritania,Tagant,NA,NA,Wilayat|Région,Region,NA,MR.TG,MR-09,0.356433034,0.497617275,0.061674803,0.026146658,0.025515215,0.002758074,0.026909614,0.002945327
NA,MRT,513,MRT.12_1,Mauritania,Tiris Zemmour,NA,NA,Wilayat|Région,Region,NA,MR.TZ,MR-11,NA,NA,NA,NA,NA,NA,NA,NA
NA,MRT,514,MRT.13_1,Mauritania,Trarza,NA,NA,Wilayat|Région,Region,NA,MR.TR,MR-06,0.367330402,0.498011082,0.056668214,0.025082033,0.022015186,0.002795395,0.025227243,0.002870395
NA,MUS,515,MUS.1_1,Mauritius,Agalega Islands,îles Agaléga,NA,Region,Region,NA,MU.AG,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MUS,516,MUS.2_1,Mauritius,Black River,NA,NA,District,District,NA,MU.BL,MU-BL,NA,NA,NA,NA,NA,NA,NA,NA
NA,MUS,517,MUS.3_1,Mauritius,Flacq,NA,NA,District,District,NA,MU.FL,MU-FL,NA,NA,NA,NA,NA,NA,NA,NA
NA,MUS,518,MUS.4_1,Mauritius,Grand Port,NA,NA,District,District,NA,MU.GP,MU-GP,NA,NA,NA,NA,NA,NA,NA,NA
NA,MUS,519,MUS.5_1,Mauritius,Moka,NA,NA,District,District,NA,MU.MO,MU-MO,NA,NA,NA,NA,NA,NA,NA,NA
NA,MUS,520,MUS.6_1,Mauritius,Pamplemousses,NA,NA,District,District,NA,MU.PA,MU-PA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MUS,521,MUS.7_1,Mauritius,Plaines Wilhems,NA,NA,District,District,NA,MU.PW,MU-PW,NA,NA,NA,NA,NA,NA,NA,NA
NA,MUS,522,MUS.8_1,Mauritius,Port Louis,NA,NA,District,District,NA,MU.PL,MU-PL,NA,NA,NA,NA,NA,NA,NA,NA
NA,MUS,523,MUS.9_1,Mauritius,Riviere du Rempart,NA,NA,District,District,NA,MU.RR,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MUS,524,MUS.10_1,Mauritius,Rodriguez,île Rodrigues,NA,Autonomous island,Autonomous island,NA,MU.RO,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MUS,525,MUS.11_1,Mauritius,Saint Brandon,Cargados Carajos),NA,Region,Region,NA,MU.CC,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MUS,526,MUS.12_1,Mauritius,Savanne,NA,NA,District,District,NA,MU.SA,MU-SA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,527,MAR.1_1,Morocco,Chaouia - Ouardigha,NA,NA,Region,Region,NA,MA.CO,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,528,MAR.2_1,Morocco,Doukkala - Abda,NA,NA,Region,Region,NA,MA.DA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,529,MAR.3_1,Morocco,Fes - Boulemane,NA,NA,Region,Region,NA,MA.FB,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,530,MAR.4_1,Morocco,Gharb - Chrarda - Beni Hssen,NA,NA,Region,Region,NA,MA.GB,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,531,MAR.5_1,Morocco,Grand Casablanca,NA,NA,Region,Region,NA,MA.GC,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,532,MAR.6_1,Morocco,Guelmim - Es-Semara,NA,NA,Region,Region,NA,MA.GE,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,533,MAR.7_1,Morocco,Laayoune - Boujdour - Sakia El H,NA,NA,Region,Region,NA,MA.LB,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,534,MAR.8_1,Morocco,Marrakech - Tensift - Al Haouz,NA,NA,Region,Region,NA,MA.MK,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,535,MAR.9_1,Morocco,Meknes - Tafilalet,NA,NA,Region,Region,NA,MA.MT,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,536,MAR.10_1,Morocco,Oriental,NA,NA,Region,Region,NA,MA.OR,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,537,MAR.11_1,Morocco,Rabat - Sale - Zemmour - Zaer,NA,NA,Region,Region,NA,MA.RZ,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,538,MAR.12_1,Morocco,Souss - Massa - Draa,NA,NA,Region,Region,NA,MA.SM,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,539,MAR.13_1,Morocco,Tadla - Azilal,NA,NA,Region,Region,NA,MA.TD,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,540,MAR.14_1,Morocco,Tanger - Tetouan,NA,NA,Region,Region,NA,MA.TO,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,MAR,541,MAR.15_1,Morocco,Taza - Al Hoceima - Taounate,NA,NA,Region,Region,NA,MA.TH,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,542,MOZ.1_1,Mozambique,Cabo Delgado,NA,NA,Provincia,Province,NA,MZ.CD,MZ-P,0.280005008,0.122404218,0.498807549,0.023982976,0.009950751,0.001687386,0.061377045,0.001785043
Mozambique,MOZ,543,MOZ.2_1,Mozambique,Gaza,NA,NA,Provincia,Province,NA,MZ.GA,MZ-G,0.137533009,0.055916458,0.758238435,0.011259477,0.004525259,9.04E-04,0.030785004,8.39E-04
Mozambique,MOZ,544,MOZ.3_1,Mozambique,Inhambane,NA,NA,Provincia,Province,NA,MZ.IN,MZ-I,0.164500251,0.06558878,0.715060115,0.01456479,0.005728207,9.66E-04,0.032684579,9.07E-04
Mozambique,MOZ,545,MOZ.4_1,Mozambique,Manica,NA,NA,Provincia,Province,NA,MZ.MN,MZ-B,0.172935575,0.076137736,0.678642213,0.024479359,0.007727953,0.001153129,0.037821479,0.001102547
Mozambique,MOZ,546,MOZ.6_1,Mozambique,Maputo,NA,NA,Provincia,Province,NA,MZ.MP,MZ-L,0.099079773,0.041089967,0.815209806,0.006305771,0.003000204,7.97E-04,0.033826318,6.91E-04
Mozambique,MOZ,547,MOZ.5_1,Mozambique,Maputo City,NA,NA,Provincia,Province,NA,MZ.MC,NA,0.089067437,0.036544237,0.828057408,0.005128022,0.002871844,0.001056267,0.036644198,6.31E-04
Mozambique,MOZ,548,MOZ.7_1,Mozambique,Nampula,Moçambique|Mozambique,NA,Provincia,Province,NA,MZ.NM,MZ-N,0.277112484,0.128943637,0.489964068,0.029925486,0.01082778,0.001735557,0.059681106,0.001809957
Mozambique,MOZ,549,MOZ.8_1,Mozambique,Nassa,Niassa,NA,Provincia,Province,NA,MZ.NS,NA,0.206207424,0.087692641,0.622956336,0.022109669,0.007603013,0.001350637,0.050819412,0.001260878
Mozambique,MOZ,550,MOZ.9_1,Mozambique,Sofala,NA,NA,Provincia,Province,NA,MZ.SO,MZ-S,0.180306837,0.073235139,0.680101097,0.024416409,0.007401452,0.001055898,0.032377612,0.00110551
Mozambique,MOZ,551,MOZ.10_1,Mozambique,Tete,NA,NA,Provincia,Province,NA,MZ.TE,MZ-T,0.178969651,0.095506623,0.626791239,0.034185089,0.008504982,0.001592366,0.053045955,0.001404042
Mozambique,MOZ,552,MOZ.11_1,Mozambique,Zambezia,NA,NA,Provincia,Province,NA,MZ.ZA,MZ-Q,0.196739942,0.090424292,0.626131713,0.02730068,0.008912182,0.001294961,0.047878236,0.001317994
NA,NAM,553,NAM.1_1,Namibia,Karas,Karas,NA,Region,Region,NA,NA.KA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NAM,554,NAM.2_1,Namibia,Erongo,NA,NA,Region,Region,NA,NA.ER,NA-ER,0.237040579,0.340530723,0.302806348,0.052491263,0.019239917,0.003168351,0.042022161,0.002700635
NA,NAM,555,NAM.3_1,Namibia,Hardap,NA,NA,Region,Region,NA,NA.HA,NA-HA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NAM,556,NAM.4_1,Namibia,Kavango,NA,NA,Region,Region,NA,NA.OK,NA,0.241406128,0.295589209,0.341090024,0.052167539,0.019793972,0.003031655,0.044111278,0.002810146
NA,NAM,557,NAM.5_1,Namibia,Khomas,NA,NA,Region,Region,NA,NA.KH,NA-KH,0.247848034,0.294246078,0.341025323,0.047540102,0.019465955,0.00300978,0.043785617,0.003079182
NA,NAM,558,NAM.6_1,Namibia,Kunene,NA,NA,Region,Region,NA,NA.KU,NA-KU,0.228737414,0.38476342,0.263369173,0.053711034,0.024184786,0.003242367,0.038900588,0.003091181
NA,NAM,559,NAM.7_1,Namibia,Ohangwena,NA,NA,Region,Region,NA,NA.OW,NA-OW,0.233163685,0.361911982,0.281289816,0.055103958,0.023091553,0.003132231,0.039273381,0.003033373
NA,NAM,560,NAM.8_1,Namibia,Omaheke,NA,NA,Region,Region,NA,NA.OH,NA-OH,0.244433507,0.271864444,0.366863489,0.046076011,0.018105812,0.002950391,0.047024403,0.002681947
NA,NAM,561,NAM.9_1,Namibia,Omusati,NA,NA,Region,Region,NA,NA.OS,NA-OS,0.228181958,0.383266747,0.265583545,0.053844519,0.024299022,0.003298331,0.038387619,0.003138248
NA,NAM,562,NAM.10_1,Namibia,Oshana,NA,NA,Region,Region,NA,NA.ON,NA-ON,0.229870453,0.369962364,0.277236223,0.054404955,0.023034817,0.003179098,0.039083682,0.003228369
NA,NAM,563,NAM.11_1,Namibia,Oshikoto,NA,NA,Region,Region,NA,NA.OT,NA-OT,0.235721797,0.344336182,0.296437472,0.053456198,0.022312252,0.003277676,0.041401654,0.003056751
NA,NAM,564,NAM.12_1,Namibia,Otjozondjupa,NA,NA,Region,Region,NA,NA.OD,NA-OD,0.242826015,0.303087741,0.3344118,0.049345158,0.019881183,0.003038126,0.044565439,0.002844477
NA,NAM,565,NAM.13_1,Namibia,Zambezi,Caprivi,NA,Region,Region,NA,NA.CA,NA-CA,0.239299223,0.218877405,0.425599754,0.048079815,0.015695183,0.002549491,0.04748027,0.002418858
Niger,NER,566,NER.1_1,Niger,Agadez,Agadès,NA,Département,Department,NA,NE.AG,NE-1,0.269326657,0.542813599,0.039079901,0.04665127,0.069311507,0.003361805,0.025357738,0.004097561
