Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value
Ghana,rural/urban merged,GHA,Ahafo,n_age_245_251,248,severe,ppy,0.0677226439711126
Ghana,rural/urban merged,GHA,Ahafo,n_age_252_258,255,severe,ppy,0.0800885670284572
Ghana,rural/urban merged,GHA,Ahafo,n_age_259_265,262,severe,ppy,0.0917228592007735
Ghana,rural/urban merged,GHA,Ahafo,n_age_266_272,269,severe,ppy,0.09686969110828
Ghana,rural/urban merged,GHA,Ahafo,n_age_273_279,276,severe,ppy,0.0617612036448391
Ghana,rural/urban merged,GHA,Ahafo,n_age_280_286,283,severe,ppy,0.0512478126812922
Ghana,rural/urban merged,GHA,Ahafo,n_age_287_293,290,severe,ppy,0.109052135277547
Ghana,rural/urban merged,GHA,Ahafo,n_age_294_300,297,severe,ppy,0.0898411213955509
Ghana,rural/urban merged,GHA,Ahafo,n_age_301_307,304,severe,ppy,0.090399289891209
Ghana,rural/urban merged,GHA,Ahafo,n_age_308_314,311,severe,ppy,0.0626020344467065
Ghana,rural/urban merged,GHA,Ahafo,n_age_315_321,318,severe,ppy,0.0703047543196265
Ghana,rural/urban merged,GHA,Ahafo,n_age_322_328,325,severe,ppy,0.042759265428809
Ghana,rural/urban merged,GHA,Ahafo,n_age_329_335,332,severe,ppy,0.0528895391821658
Ghana,rural/urban merged,GHA,Ahafo,n_age_336_342,339,severe,ppy,0.0760169445024166
Ghana,rural/urban merged,GHA,Ahafo,n_age_343_349,346,severe,ppy,0.0578248564580852
Ghana,rural/urban merged,GHA,Ahafo,n_age_350_356,353,severe,ppy,0.0791139616556872
Ghana,rural/urban merged,GHA,Ahafo,n_age_357_363,360,severe,ppy,0.0648072448212696
Ghana,rural/urban merged,GHA,Ahafo,n_age_364_370,367,severe,ppy,0.0825668081106957
Ghana,rural/urban merged,GHA,Ahafo,n_age_371_377,374,severe,ppy,0.0631120221171149
Ghana,rural/urban merged,GHA,Ahafo,n_age_378_384,381,severe,ppy,0.0775050575343637
Ghana,rural/urban merged,GHA,Ahafo,n_age_385_391,388,severe,ppy,0.0714782564833662
Ghana,rural/urban merged,GHA,Ahafo,n_age_392_398,395,severe,ppy,0.0442911517034754
Ghana,rural/urban merged,GHA,Ahafo,n_age_399_405,402,severe,ppy,0.044665584717635
Ghana,rural/urban merged,GHA,Ahafo,n_age_406_412,409,severe,ppy,0.0727423379904779
Ghana,rural/urban merged,GHA,Ahafo,n_age_413_419,416,severe,ppy,0.0911572964591771
Ghana,rural/urban merged,GHA,Ahafo,n_age_420_426,423,severe,ppy,0.095956956350674
Ghana,rural/urban merged,GHA,Ahafo,n_age_427_433,430,severe,ppy,0.0770096310824256
Ghana,rural/urban merged,GHA,Ahafo,n_age_434_440,437,severe,ppy,0.0733979426262578
Ghana,rural/urban merged,GHA,Ahafo,n_age_441_447,444,severe,ppy,0.0662099159382154
Ghana,rural/urban merged,GHA,Ahafo,n_age_448_454,451,severe,ppy,0.0337535257136536
Ghana,rural/urban merged,GHA,Ahafo,n_age_455_461,458,severe,ppy,0.0653202502900443
Ghana,rural/urban merged,GHA,Ahafo,n_age_462_468,465,severe,ppy,0.0539332107725888
Ghana,rural/urban merged,GHA,Ahafo,n_age_469_475,472,severe,ppy,0.0546279516059564
Ghana,rural/urban merged,GHA,Ahafo,n_age_476_482,479,severe,ppy,0.0342520259957032
Ghana,rural/urban merged,GHA,Ahafo,n_age_483_489,486,severe,ppy,0.0579071964662669
Ghana,rural/urban merged,GHA,Ahafo,n_age_490_496,493,severe,ppy,0.0587663898460969
Ghana,rural/urban merged,GHA,Ahafo,n_age_497_503,500,severe,ppy,0.0488380041067187
Ghana,rural/urban merged,GHA,Ahafo,n_age_504_510,507,severe,ppy,0.0475316741312611
Ghana,rural/urban merged,GHA,Ahafo,n_age_511_517,514,severe,ppy,0.0848422811670863
Ghana,rural/urban merged,GHA,Ahafo,n_age_518_524,521,severe,ppy,0.0533364583148963
Ghana,rural/urban merged,GHA,Ahafo,n_age_525_531,528,severe,ppy,0.0629940383166584
Ghana,rural/urban merged,GHA,Ahafo,n_age_532_538,535,severe,ppy,0.0856925974538835
Ghana,rural/urban merged,GHA,Ahafo,n_age_539_545,542,severe,ppy,0.0487691751563748
Ghana,rural/urban merged,GHA,Ahafo,n_age_546_552,549,severe,ppy,0.0539667737480566
Ghana,rural/urban merged,GHA,Ahafo,n_age_553_559,556,severe,ppy,0.0462674181031667
Ghana,rural/urban merged,GHA,Ahafo,n_age_560_566,563,severe,ppy,0.038208097467163
Ghana,rural/urban merged,GHA,Ahafo,n_age_567_573,570,severe,ppy,0.0847796689566551
Ghana,rural/urban merged,GHA,Ahafo,n_age_574_580,577,severe,ppy,0.0504868535168432
Ghana,rural/urban merged,GHA,Ahafo,n_age_581_587,584,severe,ppy,0.0537816656212487
Ghana,rural/urban merged,GHA,Ahafo,n_age_588_594,591,severe,ppy,0.0656283212303131
Ghana,rural/urban merged,GHA,Ahafo,n_age_595_601,598,severe,ppy,0.0403027865703699
Ghana,rural/urban merged,GHA,Ahafo,n_age_602_608,605,severe,ppy,0.0366007738196626
