Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value,N doses,Scenario
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_329_335,332,clinical,ppy,0.127328679787954,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_336_342,339,clinical,ppy,0.107714067863073,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_343_349,346,clinical,ppy,0.112612609433861,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_350_356,353,clinical,ppy,0.129015811492323,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_357_363,360,clinical,ppy,0.143094473372477,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_364_370,367,clinical,ppy,0.100061964311707,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_371_377,374,clinical,ppy,0.111730094364875,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_378_384,381,clinical,ppy,0.110805178240365,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_385_391,388,clinical,ppy,0.14801607121428,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_392_398,395,clinical,ppy,0.109918716210067,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_399_405,402,clinical,ppy,0.109835301602642,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_406_412,409,clinical,ppy,0.115926411224058,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_413_419,416,clinical,ppy,0.128616365530513,4,PMC co-delivery with EPI only
Congo-Brazzaville,rural/urban merged,COG,Bouenza,n_age_420_426,423,clinical,ppy,0.186731266774929,4,PMC co-delivery with EPI only
