Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value
Togo,rural/urban merged,TGO,Kara,n_age_14_20,17,clinical,ppy,0.132024868653044
Togo,rural/urban merged,TGO,Kara,n_age_21_27,24,clinical,ppy,0.121463489849699
Togo,rural/urban merged,TGO,Kara,n_age_28_34,31,clinical,ppy,0.166816979634784
Togo,rural/urban merged,TGO,Kara,n_age_35_41,38,clinical,ppy,0.149967636831791
Togo,rural/urban merged,TGO,Kara,n_age_42_48,45,clinical,ppy,0.230142183784981
Togo,rural/urban merged,TGO,Kara,n_age_49_55,52,clinical,ppy,0.241175968071484
Togo,rural/urban merged,TGO,Kara,n_age_56_62,59,clinical,ppy,0.26003877418841
Togo,rural/urban merged,TGO,Kara,n_age_63_69,66,clinical,ppy,0.218867111310235
Togo,rural/urban merged,TGO,Kara,n_age_70_76,73,clinical,ppy,0.316547811118069
Togo,rural/urban merged,TGO,Kara,n_age_77_83,80,clinical,ppy,0.369940679430926
Togo,rural/urban merged,TGO,Kara,n_age_84_90,87,clinical,ppy,0.409907335236569
Togo,rural/urban merged,TGO,Kara,n_age_91_97,94,clinical,ppy,0.469908287716996
Togo,rural/urban merged,TGO,Kara,n_age_98_104,101,clinical,ppy,0.456008691887902
Togo,rural/urban merged,TGO,Kara,n_age_105_111,108,clinical,ppy,0.4851513483167
Togo,rural/urban merged,TGO,Kara,n_age_112_118,115,clinical,ppy,0.529345659584514
Togo,rural/urban merged,TGO,Kara,n_age_119_125,122,clinical,ppy,0.569583960064584
Togo,rural/urban merged,TGO,Kara,n_age_126_132,129,clinical,ppy,0.670537155941755
Togo,rural/urban merged,TGO,Kara,n_age_133_139,136,clinical,ppy,0.72939357142635
Togo,rural/urban merged,TGO,Kara,n_age_140_146,143,clinical,ppy,0.714376577235614
Togo,rural/urban merged,TGO,Kara,n_age_147_153,150,clinical,ppy,0.687118585857463
Togo,rural/urban merged,TGO,Kara,n_age_154_160,157,clinical,ppy,0.788206027098498
Togo,rural/urban merged,TGO,Kara,n_age_161_167,164,clinical,ppy,0.824777310400057
Togo,rural/urban merged,TGO,Kara,n_age_168_174,171,clinical,ppy,0.803799181350517
Togo,rural/urban merged,TGO,Kara,n_age_175_181,178,clinical,ppy,0.826108961829181
Togo,rural/urban merged,TGO,Kara,n_age_182_188,185,clinical,ppy,0.916199549795299
Togo,rural/urban merged,TGO,Kara,n_age_189_195,192,clinical,ppy,0.933960468990612
Togo,rural/urban merged,TGO,Kara,n_age_196_202,199,clinical,ppy,0.958951830458
Togo,rural/urban merged,TGO,Kara,n_age_203_209,206,clinical,ppy,0.891509805312001
Togo,rural/urban merged,TGO,Kara,n_age_210_216,213,clinical,ppy,0.877006867603605
Togo,rural/urban merged,TGO,Kara,n_age_217_223,220,clinical,ppy,0.878137197140624
Togo,rural/urban merged,TGO,Kara,n_age_224_230,227,clinical,ppy,0.9925958570432
Togo,rural/urban merged,TGO,Kara,n_age_231_237,234,clinical,ppy,0.893970885218997
Togo,rural/urban merged,TGO,Kara,n_age_238_244,241,clinical,ppy,1.02984416441395
Togo,rural/urban merged,TGO,Kara,n_age_245_251,248,clinical,ppy,1.03991666447085
Togo,rural/urban merged,TGO,Kara,n_age_252_258,255,clinical,ppy,0.983986984275558
