Country,Rurality,Iso code,Admin-1 unit,Age group,age_in_days_midpoint,infection_class,units,value,N doses,scenario,Scenario
Angola,rural/urban merged,AGO,Bengo,n_age_343_349,346,severe,ppy,0.013547749582702,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_350_356,353,severe,ppy,0.0128664944361424,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_357_363,360,severe,ppy,0.0109872038971313,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_364_370,367,severe,ppy,0.0147661137127658,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_371_377,374,severe,ppy,0.0130922453738722,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_378_384,381,severe,ppy,0.00935467738794819,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_385_391,388,severe,ppy,0.0179937914763761,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_392_398,395,severe,ppy,0.0125123182708718,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_399_405,402,severe,ppy,0.019061056506205,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_406_412,409,severe,ppy,0.0199048668129358,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_413_419,416,severe,ppy,0.0128277875462034,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_420_426,423,severe,ppy,0.0116063826785435,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_427_433,430,severe,ppy,0.0164250346384824,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_434_440,437,severe,ppy,0.0111650591653726,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_441_447,444,severe,ppy,0.0102460964790318,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_448_454,451,severe,ppy,0.017233274006811,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_455_461,458,severe,ppy,0.00338960665185146,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_462_468,465,severe,ppy,0.0157093351381192,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_469_475,472,severe,ppy,0.00605975291640244,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_476_482,479,severe,ppy,0.00840740356091086,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_483_489,486,severe,ppy,0.0140379131750501,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_490_496,493,severe,ppy,0.010037465123516,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_497_503,500,severe,ppy,0.0126409202637367,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_504_510,507,severe,ppy,0.0131119169503783,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_511_517,514,severe,ppy,0.017500874682845,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_518_524,521,severe,ppy,0.0178464679317924,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_525_531,528,severe,ppy,0.0116879692057151,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_532_538,535,severe,ppy,0.018844642379166,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_539_545,542,severe,ppy,0.0108631060233926,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_546_552,549,severe,ppy,0.0225876376438274,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_553_559,556,severe,ppy,0.0170403015590839,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_560_566,563,severe,ppy,0.0153846392507354,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_567_573,570,severe,ppy,0.0139356428121303,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_574_580,577,severe,ppy,0.0155243899737209,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_581_587,584,severe,ppy,0.0178775448726249,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_588_594,591,severe,ppy,0.0145746259258734,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_595_601,598,severe,ppy,0.0143417240954451,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_602_608,605,severe,ppy,0.0111888115315471,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_609_615,612,severe,ppy,0.0197227700014473,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_616_622,619,severe,ppy,0.0248146680603821,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_623_629,626,severe,ppy,0.0116958998047723,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_630_636,633,severe,ppy,0.01793891755221,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_637_643,640,severe,ppy,0.0255432537331582,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_644_650,647,severe,ppy,0.015332864223162,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_651_657,654,severe,ppy,0.0186546521327679,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_658_664,661,severe,ppy,0.00843485125578223,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_665_671,668,severe,ppy,0.011021106493392,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_672_678,675,severe,ppy,0.00921890453199601,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_679_685,682,severe,ppy,0.016559095879576,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_686_692,689,severe,ppy,0.017594798560992,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_693_699,696,severe,ppy,0.0246206397343461,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_700_706,703,severe,ppy,0.0111187213077566,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_707_713,710,severe,ppy,0.0137312504694847,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_714_720,717,severe,ppy,0.0106556089301763,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_721_727,724,severe,ppy,0.0241573530953648,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_728_734,731,severe,ppy,0.013249501706631,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_735_741,738,severe,ppy,0.0161481165663534,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_742_748,745,severe,ppy,0.0137140057126098,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_749_755,752,severe,ppy,0.0109337845282572,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_756_762,759,severe,ppy,0.0123417638769065,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_763_769,766,severe,ppy,0.0140057312655757,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_770_776,773,severe,ppy,0.0229098324126535,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_777_783,780,severe,ppy,0.0111599840133741,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_784_790,787,severe,ppy,0.0116142331554779,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_791_797,794,severe,ppy,0.0140381439288474,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_798_804,801,severe,ppy,0.013530156091118,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_805_811,808,severe,ppy,0.0228579927758834,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_812_818,815,severe,ppy,0.0158412646214188,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_819_825,822,severe,ppy,0.0100197614246563,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_826_832,829,severe,ppy,0.00870885746339323,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_833_839,836,severe,ppy,0.0133427868584575,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_840_846,843,severe,ppy,0.0168483642798107,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_847_853,850,severe,ppy,0.0153321733172157,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_854_860,857,severe,ppy,0.0129616340206795,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_861_867,864,severe,ppy,0.0260452845222054,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_868_874,871,severe,ppy,0.00701156139719395,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_875_881,878,severe,ppy,0.0125561380168139,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_882_888,885,severe,ppy,0.00728744969217168,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_889_895,892,severe,ppy,0.0183076492463417,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_896_902,899,severe,ppy,0.0170970552510502,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_903_909,906,severe,ppy,0.020209273908395,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Bengo,n_age_910_916,913,severe,ppy,0.0170138735789206,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_0_6,3,clinical,ppy,0.0492635368539079,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_7_13,10,clinical,ppy,0.0558468487941725,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_14_20,17,clinical,ppy,0.0498095778055051,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_21_27,24,clinical,ppy,0.0700504860253455,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_28_34,31,clinical,ppy,0.0789111017050977,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_35_41,38,clinical,ppy,0.0668756895123983,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_42_48,45,clinical,ppy,0.0746074237453811,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_49_55,52,clinical,ppy,0.10285266340827,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_56_62,59,clinical,ppy,0.082819947318995,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_63_69,66,clinical,ppy,0.0405072139233003,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_70_76,73,clinical,ppy,0.0450535282808,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_77_83,80,clinical,ppy,0.0533822612559476,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_84_90,87,clinical,ppy,0.0665887842682482,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_91_97,94,clinical,ppy,0.0613179363567375,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_98_104,101,clinical,ppy,0.078605114665813,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_105_111,108,clinical,ppy,0.079508889271589,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_112_118,115,clinical,ppy,0.103288037098962,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_119_125,122,clinical,ppy,0.0608770373118425,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_126_132,129,clinical,ppy,0.0754398757024971,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_133_139,136,clinical,ppy,0.0612052185085866,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_140_146,143,clinical,ppy,0.0815589861815631,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_147_153,150,clinical,ppy,0.103992388681704,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_154_160,157,clinical,ppy,0.105120856966312,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_161_167,164,clinical,ppy,0.0927908448089976,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_168_174,171,clinical,ppy,0.108860512457307,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_175_181,178,clinical,ppy,0.124152907684145,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_182_188,185,clinical,ppy,0.0716826726880388,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_189_195,192,clinical,ppy,0.0958165864320023,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_196_202,199,clinical,ppy,0.0942979144428551,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_203_209,206,clinical,ppy,0.121116026394495,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_210_216,213,clinical,ppy,0.112759278941679,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_217_223,220,clinical,ppy,0.145486186051374,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_224_230,227,clinical,ppy,0.126527469592706,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_231_237,234,clinical,ppy,0.127014702753522,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_238_244,241,clinical,ppy,0.129545755944841,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_245_251,248,clinical,ppy,0.122756002121912,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_252_258,255,clinical,ppy,0.136128802207818,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_259_265,262,clinical,ppy,0.126419695493147,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_266_272,269,clinical,ppy,0.166941132807932,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_273_279,276,clinical,ppy,0.0943537057660753,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_280_286,283,clinical,ppy,0.115561970986239,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_287_293,290,clinical,ppy,0.095685451665791,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_294_300,297,clinical,ppy,0.115110040574243,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_301_307,304,clinical,ppy,0.12296702059144,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,rural/urban merged,AGO,Benguela,n_age_308_314,311,clinical,ppy,0.138166048671142,5,PMC co-delivery with EPI only,PMC co-delivery with EPI only
