Country,Iso code,Age group,age_in_days_midpoint,Admin-1 unit,units,N doses,clinical_cases_no_PMC,severe_cases_no_PMC,clinical_cases_no_PMC_per1000,severe_cases_no_PMC_per1000,clinical_cases_averted_with_PMC,severe_cases_averted_with_PMC,clinical_cases_averted_with_PMC_per1000,severe_cases_averted_with_PMC_per1000,clinical_cases_with_PMC,severe_cases_with_PMC,clinical_cases_with_PMC_per1000,severe_cases_with_PMC_per1000,scenario,Scenario
Angola,AGO,n_age_665_671,668,Huambo,raw cases,5,205.455787522357,15.0215310877653,340.70878637716,24.910311304238,0,0,0,0,205.455787522357,15.0215310877653,340.70878637716,24.910311304238,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_672_678,675,Huambo,raw cases,5,216.823098528942,16.5177276103672,359.839572177194,27.4128175318027,0,0,0,0,216.823098528942,16.5177276103672,359.839572177194,27.4128175318027,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_679_685,682,Huambo,raw cases,5,233.687507956978,12.4761144820908,388.169585036322,20.7236074521809,0,0,0,0,233.687507956978,12.4761144820908,388.169585036322,20.7236074521809,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_686_692,689,Huambo,raw cases,5,226.083662105787,14.549174341936,375.847372358836,24.1869266247491,0,0,0,0,226.083662105787,14.549174341936,375.847372358836,24.1869266247491,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_693_699,696,Huambo,raw cases,5,247.271426042724,20.0086039047195,411.415995990901,33.2907842834428,0,0,0,0,247.271426042724,20.0086039047195,411.415995990901,33.2907842834428,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_700_706,703,Huambo,raw cases,5,237.871437439956,6.5015431351941,396.137576848838,10.8273005413023,0,0,0,0,237.871437439956,6.5015431351941,396.137576848838,10.8273005413023,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_707_713,710,Huambo,raw cases,5,254.601987383913,16.5352019377995,424.336860020882,27.5586838193722,0,0,0,0,254.601987383913,16.5352019377995,424.336860020882,27.5586838193722,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_714_720,717,Huambo,raw cases,5,253.531739034189,13.6579250961958,422.870203923,22.780301955861,0,0,0,0,253.531739034189,13.6579250961958,422.870203923,22.780301955861,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_721_727,724,Huambo,raw cases,5,244.150594245796,9.15287869113482,407.548387786195,15.2784430678847,0,0,0,0,244.150594245796,9.15287869113482,407.548387786195,15.2784430678847,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_728_734,731,Huambo,raw cases,5,257.484682893887,11.4214689790862,430.134544416975,19.0798470055653,0,0,0,0,257.484682893887,11.4214689790862,430.134544416975,19.0798470055653,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_735_741,738,Huambo,raw cases,5,242.184102024545,10.3088933393143,404.871224323457,17.233890386765,0,0,0,0,242.184102024545,10.3088933393143,404.871224323457,17.233890386765,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_742_748,745,Huambo,raw cases,5,218.046014649239,8.16386350048328,364.827420716322,13.6595079197052,0,0,0,0,218.046014649239,8.16386350048328,364.827420716322,13.6595079197052,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_749_755,752,Huambo,raw cases,5,228.431208634845,15.7171345776143,382.499273557823,26.3177373804384,0,0,0,0,228.431208634845,15.7171345776143,382.499273557823,26.3177373804384,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_756_762,759,Huambo,raw cases,5,254.665927053333,9.70856922371697,426.750738013628,16.2689179868571,0,0,0,0,254.665927053333,9.70856922371697,426.750738013628,16.2689179868571,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_763_769,766,Huambo,raw cases,5,246.593634494134,17.4811584139431,413.51127216366,29.3140415788634,0,0,0,0,246.593634494134,17.4811584139431,413.51127216366,29.3140415788634,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_770_776,773,Huambo,raw cases,5,261.730505403667,18.4809487622448,439.203223008387,31.0124043359489,0,0,0,0,261.730505403667,18.4809487622448,439.203223008387,31.0124043359489,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_777_783,780,Huambo,raw cases,5,246.007608128246,10.5123769630034,413.10769470783,17.6528841775582,0,0,0,0,246.007608128246,10.5123769630034,413.10769470783,17.6528841775582,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_784_790,787,Huambo,raw cases,5,261.267828008824,13.459987123367,439.05790078159,22.6193700769508,0,0,0,0,261.267828008824,13.459987123367,439.05790078159,22.6193700769508,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_791_797,794,Huambo,raw cases,5,256.573050479384,16.1588127517755,431.465533478565,27.1734336529053,0,0,0,0,256.573050479384,16.1588127517755,431.465533478565,27.1734336529053,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_798_804,801,Huambo,raw cases,5,227.162898994011,14.0887561614509,382.262475348789,23.7081091529992,0,0,0,0,227.162898994011,14.0887561614509,382.262475348789,23.7081091529992,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_805_811,808,Huambo,raw cases,5,241.97169784067,10.1010215515915,407.481678398378,17.0101761987509,0,0,0,0,241.97169784067,10.1010215515915,407.481678398378,17.0101761987509,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_812_818,815,Huambo,raw cases,5,249.470269051748,14.1817132671834,420.397527748054,23.898467819101,0,0,0,0,249.470269051748,14.1817132671834,420.397527748054,23.898467819101,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_819_825,822,Huambo,raw cases,5,263.531369655689,13.6021575730633,444.381652899086,22.9367352858563,0,0,0,0,263.531369655689,13.6021575730633,444.381652899086,22.9367352858563,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_826_832,829,Huambo,raw cases,5,261.949263505303,11.9301305533725,442.065921045333,20.1333039867888,0,0,0,0,261.949263505303,11.9301305533725,442.065921045333,20.1333039867888,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_833_839,836,Huambo,raw cases,5,259.01410247243,13.3562072015951,437.462503891351,22.5579989241065,0,0,0,0,259.01410247243,13.3562072015951,437.462503891351,22.5579989241065,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_840_846,843,Huambo,raw cases,5,275.02634782735,8.20994298954099,464.856418730086,13.8766511872237,0,0,0,0,275.02634782735,8.20994298954099,464.856418730086,13.8766511872237,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_847_853,850,Huambo,raw cases,5,273.896663384222,19.7174177447989,463.30968892938,33.3529827233363,0,0,0,0,273.896663384222,19.7174177447989,463.30968892938,33.3529827233363,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_854_860,857,Huambo,raw cases,5,268.575952913015,9.62693603494994,454.661963709305,16.2970720002316,0,0,0,0,268.575952913015,9.62693603494994,454.661963709305,16.2970720002316,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_861_867,864,Huambo,raw cases,5,266.375747995975,14.2512786679258,451.280604839753,24.1438107837752,0,0,0,0,266.375747995975,14.2512786679258,451.280604839753,24.1438107837752,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_868_874,871,Huambo,raw cases,5,229.32856598268,13.6347069187389,388.807029854128,23.1164830133146,0,0,0,0,229.32856598268,13.6347069187389,388.807029854128,23.1164830133146,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_875_881,878,Huambo,raw cases,5,272.328987918511,9.08116085115458,462.037795412819,15.4072453745254,0,0,0,0,272.328987918511,9.08116085115458,462.037795412819,15.4072453745254,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_882_888,885,Huambo,raw cases,5,266.648405210698,12.362885108722,452.778600218107,20.9926243877638,0,0,0,0,266.648405210698,12.362885108722,452.778600218107,20.9926243877638,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_889_895,892,Huambo,raw cases,5,262.332927179663,9.93432970568653,445.777041443352,16.8812056974107,0,0,0,0,262.332927179663,9.93432970568653,445.777041443352,16.8812056974107,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_896_902,899,Huambo,raw cases,5,259.744246289718,10.9310427411577,441.68490056492,18.5878093361649,0,0,0,0,259.744246289718,10.9310427411577,441.68490056492,18.5878093361649,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_903_909,906,Huambo,raw cases,5,276.81502641076,15.1653277892835,471.052122099805,25.8066187016914,0,0,0,0,276.81502641076,15.1653277892835,471.052122099805,25.8066187016914,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_910_916,913,Huambo,raw cases,5,269.414500014245,12.2992974773821,458.778341276766,20.9441262264819,0,0,0,0,269.414500014245,12.2992974773821,458.778341276766,20.9441262264819,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_0_6,3,Huila,raw cases,5,47.7586805092713,0,44.3139692111695,0,0,0,0,0,47.7586805092713,0,44.3139692111695,0,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_7_13,10,Huila,raw cases,5,80.5315913042161,11.5447663990847,64.1147893195727,9.19130310768173,0,0,0,0,80.5315913042161,11.5447663990847,64.1147893195727,9.19130310768173,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_14_20,17,Huila,raw cases,5,100.069392248209,7.32988938045646,79.7496177285373,5.84150520904488,0,0,0,0,100.069392248209,7.32988938045646,79.7496177285373,5.84150520904488,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_21_27,24,Huila,raw cases,5,85.9051975267465,13.8854162725238,68.5325852033069,11.0773678563959,0,0,0,0,85.9051975267465,13.8854162725238,68.5325852033069,11.0773678563959,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_28_34,31,Huila,raw cases,5,110.211666705004,5.32234629429541,88.0141641025415,4.25038359514621,0,0,0,0,110.211666705004,5.32234629429541,88.0141641025415,4.25038359514621,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_35_41,38,Huila,raw cases,5,101.58494398548,5.609578577762,81.2120289785854,4.48457458498946,0,0,0,0,101.58494398548,5.609578577762,81.2120289785854,4.48457458498946,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_42_48,45,Huila,raw cases,5,131.811733146142,7.85576606666971,105.483742826075,6.28666043378436,0,0,0,0,131.811733146142,7.85576606666971,105.483742826075,6.28666043378436,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_49_55,52,Huila,raw cases,5,75.7953758407697,9.86259047219229,60.7165533742815,7.90051496111774,0,0,0,0,75.7953758407697,9.86259047219229,60.7165533742815,7.90051496111774,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_56_62,59,Huila,raw cases,5,127.294917377383,11.5669776022332,102.075296959856,9.27533241704849,0,0,0,0,127.294917377383,11.5669776022332,102.075296959856,9.27533241704849,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_63_69,66,Huila,raw cases,5,152.531641131442,11.9976806586771,122.437300334185,9.63055022042434,75.2218714975286,5.84073493107469,60.3806712097578,4.68836374947352,77.3097696339135,6.15694572760245,62.0566291244272,4.94218647095082,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_70_76,73,Huila,raw cases,5,127.593822857056,3.82569615041775,102.528140074346,3.07414185114077,59.8218577654094,1.85683658956739,48.0699118118814,1.4920628419733,67.7719650916465,1.96885956085036,54.4582282624646,1.58207900916747,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_77_83,80,Huila,raw cases,5,146.982295148817,12.5698118642634,118.236613914383,10.111503503647,57.761143519857,5.27360903084798,46.4646576561881,4.24223661961774,89.2211516289604,7.29620283341543,71.7719562581949,5.86926688402926,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_84_90,87,Huila,raw cases,5,143.264343841222,10.622856543238,115.365830186357,8.55421964183527,44.3544014273704,3.81150998424345,35.7170682243071,3.06927740571071,98.9099424138518,6.81134655899454,79.6487619620499,5.48494223612456,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_91_97,94,Huila,raw cases,5,125.998546217626,15.0840693692883,101.575062204179,12.1601822439383,24.9274604671283,2.93248493084933,20.0955362069612,2.36405377844089,101.071085750498,12.151584438439,81.4795259972178,9.79612846549741,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_98_104,101,Huila,raw cases,5,114.990201901651,9.5446290393364,92.8042487481538,7.7031095947898,14.5300469093034,1.30908511666502,11.7266520572478,1.05651315321103,100.460154992348,8.23554392267137,81.077596690906,6.64659644157877,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_105_111,108,Huila,raw cases,5,165.701007460473,9.50617235685513,133.866775617868,7.67986061993899,16.0175543680367,0.922161571970996,12.940285574573,0.74499725819657,149.683453092437,8.58401078488414,120.926490043295,6.93486336174242,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_112_118,115,Huila,raw cases,5,160.670499687462,15.3549714059555,129.92868850153,12.4170354896206,12.3862980592206,1.14326586682694,10.016371800387,0.924519653416999,148.284201628241,14.2117055391285,119.912316701143,11.4925158362036,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_119_125,122,Huila,raw cases,5,141.262426866312,16.9295104480815,114.343032087072,13.7033717976216,60.7451341501238,6.22971956776841,49.1693578918507,5.04256538863609,80.5172927161886,10.6997908803131,65.1736741952213,8.66080640898551,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_126_132,129,Huila,raw cases,5,157.177329369929,16.8620033189907,127.355259780583,13.6626880079944,63.7174611680074,6.47145299903831,51.6280169165625,5.24359067019521,93.4598682019212,10.3905503199524,75.7272428640205,8.41909733779919,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_133_139,136,Huila,raw cases,5,171.81288927753,16.2390977345347,139.354827964909,13.171285813406,63.518243873349,6.24305334433917,51.5186839871233,5.06364585587534,108.294645404181,9.99604439019556,87.8361439777857,8.10763995753066,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_140_146,143,Huila,raw cases,5,140.03277169564,14.9137326704565,113.701267587704,12.1093818865534,40.378974353691,4.23029847608826,32.7861864927223,3.43484095316627,99.6537973419491,10.6834341943682,80.9150810949817,8.67454093338713,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_147_153,150,Huila,raw cases,5,143.884479799591,8.90304487487249,116.952283225067,7.23657914475451,32.2136860617669,2.39268876693578,26.1839507726383,1.944826952357,111.670793737824,6.51035610793671,90.7683324524287,5.29175219239751,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_154_160,157,Huila,raw cases,5,165.389943176512,20.8393900651619,134.572427226993,16.9563351261687,23.4006426850607,2.94726180579088,19.040343229572,2.3980912458226,141.989300491451,17.8921282593711,115.532083997421,14.5582438803461,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_161_167,164,Huila,raw cases,5,192.80745206302,9.82633256516996,157.042016662382,8.00356555681854,17.708124125829,0.776937765082494,14.423298966261,0.632817207759369,175.099327937191,9.04939480008747,142.618717696121,7.37074834905917,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_168_174,171,Huila,raw cases,5,201.936861186735,10.6702280158273,164.646272049933,8.69981465693954,14.654724888801,0.818864005949678,11.948516019704,0.667648814105389,187.282136297934,9.85136400987767,152.697756030229,8.03216584283415,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_175_181,178,Huila,raw cases,5,176.987750042686,9.40309395428216,144.454155644165,7.67463283352088,8.44994377650201,0.406962612435727,6.89668913911203,0.332155420609439,168.537806266184,8.99613134184643,137.557466505053,7.34247741291144,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_182_188,185,Huila,raw cases,5,178.560354462838,14.7953434269507,145.887235111242,12.088079414786,60.1919277602631,4.46187108316542,49.177959706548,3.64543427181242,118.368426702575,10.3334723437853,96.709275404694,8.44264514297358,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_189_195,192,Huila,raw cases,5,163.085736334166,16.4173366321323,133.389656412264,13.4279241200925,53.5987078917561,4.96442483964493,43.8389854963964,4.06045886372231,109.48702844241,11.4529117924873,89.5506709158676,9.36746525637019,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_196_202,199,Huila,raw cases,5,178.749483718589,11.4117511378274,146.364524496139,9.34422575220386,48.1432979230117,2.94828360351008,39.420930128509,2.41412796686382,130.606185795578,8.46346753431737,106.94359436763,6.93009778534004,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_203_209,206,Huila,raw cases,5,165.924645658542,16.7229572344259,136.002956521251,13.707256186286,36.0608883852217,3.72736017905361,29.557920197496,3.0551941356204,129.86375727332,12.9955970553723,106.445036323755,10.6520620506656,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_210_216,213,Huila,raw cases,5,187.577118434293,10.9869467254767,153.907753468387,9.01483241724555,26.7850976366876,1.55152453070429,21.9772765362,1.27303189730702,160.792020797605,9.43542219477241,131.930476932187,7.74180051993853,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_217_223,220,Huila,raw cases,5,177.834831116334,16.2630309357792,146.074013926563,13.3584978403195,17.566853625388,1.57206818113667,14.429461343499,1.291301079453,160.267977490946,14.6909627546425,131.644552583064,12.0671967608665,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_224_230,227,Huila,raw cases,5,196.627537533299,13.1742020156695,161.695212744534,10.8337083624535,13.7221458402264,0.927844919211161,11.284305946064,0.763006461291701,182.905391693073,12.2463570964583,150.41090679847,10.0707019011618,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_231_237,234,Huila,raw cases,5,194.073695613098,14.5962131664885,159.772347736409,12.0164210729522,10.9686466045633,0.849290758222052,9.030004885339,0.699183771006698,183.105049008535,13.7469224082664,150.74234285107,11.3172373019455,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_238_244,241,Huila,raw cases,5,186.149616208037,11.1532034157869,153.415867337833,9.19195220749724,5.93579412757958,0.305930540723786,4.89200581216198,0.252133741698499,180.213822080457,10.8472728750631,148.523861525671,8.93981846579874,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_245_251,248,Huila,raw cases,5,217.674109203193,22.9323471459876,179.594713182466,18.9206163441324,1.60269030253258,0.186323087794786,1.32231943549601,0.153728165624599,216.07141890066,22.7460240581929,178.27239374697,18.7668881785078,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_252_258,255,Huila,raw cases,5,191.515603916942,6.98598819570061,158.172538882208,5.76972041397901,0.0545536930593187,0.00258732485703383,0.0450558385850002,0.00213686891919007,191.461050223883,6.98340087084357,158.127483043623,5.76758354505982,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_259_265,262,Huila,raw cases,5,166.562585542063,23.0783842111443,137.717813756387,19.0817440077866,7.32441994273358e-5,1.20321654328848e-5,6.05600050107569e-5,9.94847379942598e-6,166.562512297864,23.0783721789788,137.717753196382,19.0817340593128,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_266_272,269,Huila,raw cases,5,215.386868160736,29.0427502078887,178.278687408023,24.0390857158364,4.1680436879687503e-10,5.65378854844312e-11,3.44982709066244e-10,4.6799897290839e-11,215.386868160319,29.0427502078321,178.278687407678,24.0390857157896,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_273_279,276,Huila,raw cases,5,206.442795208259,19.9887736937534,171.063276873867,16.5631603916919,77.6286466827058,7.31278173375868,64.324892847101,6.0595401509564,128.814148525554,12.6759919599947,106.738384026766,10.5036202407355,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_280_286,283,Huila,raw cases,5,210.129888964398,12.5771842259869,174.313599064995,10.4334241042059,83.0188500569717,5.22346730883312,68.868425215414,4.33313599835058,127.111038907427,7.3537169171538,105.445173849581,6.10028810585532,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_287_293,290,Huila,raw cases,5,242.529548070434,9.54773370246437,201.406840819266,7.92884371119401,78.2509126910876,2.64914208861722,64.982882464116,2.19996014174238,164.278635379346,6.89859161384715,136.42395835515,5.72888356945163,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_294_300,297,Huila,raw cases,5,203.725687055873,27.0927492587272,169.364188620396,22.5231366844856,52.2714699841322,6.77417550057352,43.455075448733,5.6316056841283,151.454217071741,20.3185737581537,125.909113171663,16.8915310003573,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_301_307,304,Huila,raw cases,5,206.289802511845,13.3513609121019,171.682860216219,11.111551813314,38.3333808482592,3.1075381288721,31.902616540674,2.5862210720042,167.956421663586,10.2438227832298,139.780243675545,8.5253307413098,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_308_314,311,Huila,raw cases,5,212.971106926748,14.5206177849208,177.437754031391,12.0979124543444,23.5274160974263,1.55913297004402,19.601963527969,1.2989980492333,189.443690829322,12.9614848148768,157.835790503422,10.7989144051111,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_315_321,318,Huila,raw cases,5,217.578544535064,19.3537211194375,181.466862154525,16.1415687841045,17.3980537675328,1.59501771305602,14.510485082692,1.3302913671367,200.180490767531,17.7587034063814,166.956377071833,14.8112774169678,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_322_328,325,Huila,raw cases,5,211.42256682926,9.16592285541899,176.519844012732,7.6527652508255,12.5380242227658,0.42764128624265,10.46818281143,0.35704406711663,198.884542606494,8.73828156917634,166.051661201302,7.29572118370887,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_329_335,332,Huila,raw cases,5,198.097523933145,18.4911389910549,165.577455544222,15.455598250116,6.94946483127561,0.5901245831413,5.80862739377301,0.493248602963899,191.14805910187,17.9010144079136,159.768828150449,14.9623496471521,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_336_342,339,Huila,raw cases,5,238.09062767716,25.2452327474637,199.229204109033,21.1246770899541,1.94563559411716,0.206370492413953,1.62806673527598,0.172686465470502,236.144992083043,25.0388622550498,197.601137373757,20.9519906244836,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_343_349,346,Huila,raw cases,5,227.941127600765,19.5102384492765,190.943784439778,16.3435129238819,0.0752284520166029,0.00673818841802643,0.0630180497779804,0.00564450658970017,227.865899148748,19.5035002608584,190.88076639,16.3378684172922,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_350_356,353,Huila,raw cases,5,237.870760652481,12.5412148409225,199.479542506886,10.5171219534741,1.29365004085e-4,6.59217289467051e-6,1.0848610298808e-4,5.52822730170988e-6,237.870631287477,12.5412082487496,199.479434020783,10.5171164252468,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_357_363,360,Huila,raw cases,5,233.722412014805,21.1938908830045,196.214406505363,17.7926741611957,5.0511061999714e-10,4.9436010840509e-11,4.24023482992197e-10,4.15028011957475e-11,233.722412014299,21.193890882955,196.214406504939,17.7926741611542,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_364_370,367,Huila,raw cases,5,190.75170322079,21.9617609671449,160.289559001041,18.4545716807327,0,0,0,0,190.75170322079,21.9617609671449,160.289559001041,18.4545716807327,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_371_377,374,Huila,raw cases,5,201.724830159528,12.3097981593088,169.648203967603,10.352395127952,0,0,0,0,201.724830159528,12.3097981593088,169.648203967603,10.352395127952,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_378_384,381,Huila,raw cases,5,221.471563018038,20.8419679644614,186.404433172457,17.5419145088957,0,0,0,0,221.471563018038,20.8419679644614,186.404433172457,17.5419145088957,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_385_391,388,Huila,raw cases,5,242.613512238616,12.1396144330246,204.371491804449,10.2261044272256,0,0,0,0,242.613512238616,12.1396144330246,204.371491804449,10.2261044272256,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_392_398,395,Huila,raw cases,5,225.910233484984,9.20323661790685,190.45291187155,7.75875968735051,0,0,0,0,225.910233484984,9.20323661790685,190.45291187155,7.75875968735051,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_399_405,402,Huila,raw cases,5,231.04219423118,17.7787080430768,194.928117649078,14.9997280998892,0,0,0,0,231.04219423118,17.7787080430768,194.928117649078,14.9997280998892,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_406_412,409,Huila,raw cases,5,280.763827887594,14.3056757658094,237.069699116445,12.0793418260975,0,0,0,0,280.763827887594,14.3056757658094,237.069699116445,12.0793418260975,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_413_419,416,Huila,raw cases,5,192.556983867678,16.4419061898204,162.717241484581,13.8939734421386,0,0,0,0,192.556983867678,16.4419061898204,162.717241484581,13.8939734421386,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_420_426,423,Huila,raw cases,5,156.644654607589,17.5564994222964,132.475424820637,14.8476481700468,0,0,0,0,156.644654607589,17.5564994222964,132.475424820637,14.8476481700468,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_427_433,430,Huila,raw cases,5,205.416474125572,18.5635267810507,173.88050428193,15.7136150431976,0,0,0,0,205.416474125572,18.5635267810507,173.88050428193,15.7136150431976,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_434_440,437,Huila,raw cases,5,236.238886341006,20.7048845165423,200.130480334933,17.5402049499743,0,0,0,0,236.238886341006,20.7048845165423,200.130480334933,17.5402049499743,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_441_447,444,Huila,raw cases,5,215.140463439998,20.0177185367917,182.407665283948,16.972099270511,0,0,0,0,215.140463439998,20.0177185367917,182.407665283948,16.972099270511,PMC co-delivery with EPI only,PMC co-delivery with EPI only
Angola,AGO,n_age_448_454,451,Huila,raw cases,5,208.378153980474,18.7654085773929,176.830679100388,15.9244137590717,0,0,0,0,208.378153980474,18.7654085773929,176.830679100388,15.9244137590717,PMC co-delivery with EPI only,PMC co-delivery with EPI only
